PATRON,4.8518,,mg/L,2.8,0.0518,1,1,1,0.0512,0.0508,0.0535
BLANCO,0.0111,,mg/L,24.9,0.0001,1,1,1,0.0002,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,42.8,0.0001,1,1,1,0.0002,0.0001,0.0001
FASE 1,0.0412,,mg/L,22.2,0.0004,1,1,1,0.0006,0.0004,0.0004
PATRON,5.1031,,mg/L,0.4,0.0545,1,1,1,0.0545,0.0542,0.0546
FASE 2,0.0471,,mg/L,19.7,0.0005,1,1,1,0.0006,0.0004,0.0005
FASE 3,0.0468,,mg/L,1.3,0.0005,1,1,1,0.0005,0.0005,0.0005
PATRON,5.0143,,mg/L,0.2,0.0535,1,1,1,0.0536,0.0535,0.0535
BLANCO,0.0223,,mg/L,25.5,0.0002,1,1,1,0.0002,0.0002,0.0003
BLANCO REACTIVO,0,,mg/L,25.5,0.0003,1,1,1,0.0004,0.0003,0.0002
VSP NORTE,0.0293,,mg/L,29.5,0.0003,1,1,1,0.0002,0.0003,0.0004
CELDA 8.1,0.0329,,mg/L,10.4,0.0004,1,1,1,0.0003,0.0003,0.0004
CELDA 8.2,0.0401,,mg/L,34.8,0.0004,1,1,1,0.0003,0.0006,0.0004
CELDA 8.3,0.2929,,mg/L,2.8,0.0032,1,1,1,0.0033,0.0031,0.0031
PATRON,4.9675,,mg/L,1.2,0.053,1,1,1,0.0523,0.0534,0.0534
BLANCO,0.0269,,mg/L,27.2,0.0003,1,1,1,0.0003,0.0002,0.0003
BLANCO REACTIVO,0,,mg/L,11.4,0.0005,1,1,1,0.0006,0.0006,0.0005
