PATRON,5.0062,,mg/L,0.3,0.1006,0.1003,0.1007,0.1008
BLANCO,-0.0005,,mg/L,>100,0,0.0001,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,20.3,-0.0003,-0.0004,-0.0003,-0.0003
H,1.8918,,mg/L,0.4,0.0382,0.0383,0.0383,0.0381
C1,1.9817,,mg/L,0.9,0.04,0.0404,0.0396,0.0401
C2,1.9088,,mg/L,0.4,0.0386,0.0385,0.0387,0.0385
PATRON,5.061,,mg/L,1.5,0.1017,0.1015,0.1003,0.1033
BLANCO,0.0041,,mg/L,>100,0.0001,0.0002,-0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,24.5,-0.0004,-0.0003,-0.0004,-0.0005
C3,1.9807,,mg/L,0.8,0.04,0.0403,0.0397,0.04
C4,1.9606,,mg/L,0.8,0.0396,0.0393,0.0397,0.0398
T,1.9263,,mg/L,1.1,0.0389,0.0387,0.0386,0.0394
PATRON,5.0363,,mg/L,0.3,0.1012,0.1009,0.1011,0.1016
BLANCO,-0.0015,,mg/L,>100,0,-0.0001,0,0
BLANCO REACTIVO,0,,mg/L,14.8,-0.0005,-0.0006,-0.0004,-0.0006
DP1,0.0789,,mg/L,6.2,0.0016,0.0017,0.0015,0.0016
DP2,0.1861,,mg/L,3.7,0.0038,0.0039,0.0037,0.0037
DP3,0.1326,,mg/L,1.2,0.0027,0.0027,0.0027,0.0027
PATRON,5.0297,,mg/L,0.7,0.1011,0.1007,0.1018,0.1007
BLANCO,0.0065,,mg/L,31.3,0.0001,0.0001,0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,36.7,-0.0007,-0.0008,-0.0004,-0.001
DP4,0.1954,,mg/L,1.9,0.004,0.004,0.0039,0.004
DP5,0.2232,,mg/L,0.8,0.0045,0.0046,0.0045,0.0045
DP6,16.5314,,mg/L,1.3,0.3212,0.326,0.3193,0.3182
PATRON,5.0759,,mg/L,1.8,0.102,0.1029,0.1032,0.0999
BLANCO,-0.0044,,mg/L,70.7,-0.0001,-0.0001,0,-0.0001
BLANCO REACTIVO,0,,mg/L,15.1,-0.001,-0.0011,-0.0008,-0.001
ELY1,1.771,,mg/L,1,0.0358,0.0355,0.0362,0.0357
ELY2,1.8432,,mg/L,0.8,0.0372,0.0375,0.0373,0.0369
ELY3,1.7933,,mg/L,0.9,0.0362,0.0365,0.0363,0.0359
PATRON,4.9291,,mg/L,1.6,0.0991,0.0982,0.0982,0.1009
BLANCO,-0.008,,mg/L,71.6,-0.0002,0,-0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,6.3,-0.0012,-0.0012,-0.0013,-0.0012
ELY4,1.9014,,mg/L,0.2,0.0384,0.0383,0.0385,0.0385
ELY5,1.8456,,mg/L,1.1,0.0373,0.0369,0.0377,0.0373
PATRON,4.9655,,mg/L,2.8,0.0998,0.0986,0.0978,0.1029
BLANCO,-0.0052,,mg/L,60.9,-0.0001,-0.0001,-0.0002,0
BLANCO REACTIVO,0,,mg/L,4.2,-0.0012,-0.0013,-0.0012,-0.0012
