PATRON,0.9881,,mg/L,0.1,0.0001,0.1214,0.0009,0.1214,0.1215,0.1214
BLANCO,-0.0005,,mg/L,>100,0.0003,-0.0001,0,-0.0002,-0.0003,0.0003
BLANCO REACTIVO,0,,mg/L,57.6,0.0002,0.0003,-0.0005,0.0001,0.0004,0.0005
H KCA PO,0.025,,mg/L,11.9,0.0004,0.003,0.0009,0.0034,0.0029,0.0027
H KCA PO,0.022,,mg/L,18.7,0.0005,0.0026,0.0012,0.0023,0.0024,0.0032
H KCA PO,0.0258,,mg/L,3.3,0.0001,0.0031,0.0009,0.003,0.0031,0.0032
PATRON,0.9937,,mg/L,0.3,0.0004,0.1222,-0.0001,0.1225,0.1217,0.1222
H KCA PO,0.03,,mg/L,10.4,0.0004,0.0036,0.0008,0.0032,0.0038,0.0038
H KCA PO,0.0285,,mg/L,5.7,0.0002,0.0034,0.0009,0.0035,0.0035,0.0032
PATRON,1.0172,,mg/L,0.4,0.0005,0.1251,0.0003,0.1249,0.1256,0.1247
BLANCO,0.0003,,mg/L,>100,0.0001,0,-0.0006,0.0001,-0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,80.9,0.0004,0.0005,-0.0006,0.0006,0,0.0007
M1 PO,0.0333,,mg/L,8.2,0.0003,0.004,0.0007,0.0037,0.0039,0.0044
M2 PO,0.0397,,mg/L,2.1,0.0001,0.0048,0.0006,0.0047,0.0049,0.0047
M3 PO,0.048,,mg/L,2.3,0.0001,0.0058,0.0004,0.0059,0.0057,0.0057
M4 PO,0.0362,,mg/L,3,0.0001,0.0043,0.0006,0.0042,0.0045,0.0043
PATRON,0.9823,,mg/L,0.3,0.0004,0.1207,-0.0005,0.1209,0.1203,0.121
P KCA PO,0.027,,mg/L,7.4,0.0002,0.0032,0.0009,0.0035,0.0031,0.0031
PATRON,0.9941,,mg/L,0.1,0.0001,0.1222,-0.0004,0.1223,0.1221,0.1222
BLANCO,-0.0027,,mg/L,>100,0.0004,-0.0003,-0.001,-0.0006,0.0001,-0.0005
BLANCO REACTIVO,0,,mg/L,81.7,0.0003,0.0003,-0.0005,0.0002,0.0007,0.0001
CELDA 8,0.0058,,mg/L,6.3,0,0.0007,0.0008,0.0007,0.0007,0.0007
PATRON,0.9919,,mg/L,0.4,0.0005,0.1219,0.0005,0.1217,0.1215,0.1225
BLANCO,-0.0036,,mg/L,80,0.0003,-0.0004,-0.0003,-0.0008,-0.0001,-0.0004
BLANCO REACTIVO,0,,mg/L,>100,0.0005,0.0002,-0.0005,0.0007,-0.0002,-0.0001
H KCA PE,0.0143,,mg/L,9.6,0.0002,0.0017,0.0013,0.0018,0.0015,0.0018
H KCA PE,0.0143,,mg/L,20.4,0.0004,0.0017,0.0011,0.0021,0.0015,0.0015
H KCA PE,0.0149,,mg/L,13.7,0.0002,0.0018,0.0013,0.0015,0.0018,0.002
PATRON,0.9934,,mg/L,0.6,0.0008,0.1263,0.0009,0.1255,0.1271,0.1262
H KCA PE,0.0138,,mg/L,26.7,0.0005,0.0017,0.0017,0.0015,0.0015,0.0023
H KCA PE,0.0146,,mg/L,25,0.0005,0.0018,0.0015,0.0015,0.0023,0.0016
PATRON,0.985,,mg/L,0.5,0.0006,0.1252,0.0012,0.1258,0.1251,0.1247
BLANCO,0.0019,,mg/L,>100,0.0003,0.0002,-0.0002,0.0003,0.0005,-0.0001
BLANCO REACTIVO,0,,mg/L,48.5,0.0002,-0.0004,0.0006,-0.0006,-0.0002,-0.0005
M1 PE,0.0099,,mg/L,20.6,0.0003,0.0012,0.0025,0.0013,0.001,0.0015
M2 PE,0.0101,,mg/L,15.6,0.0002,0.0013,0.0026,0.001,0.0013,0.0014
M3 PE,0.0095,,mg/L,13.1,0.0002,0.0012,0.0027,0.0011,0.0014,0.0011
M4 PE,0.0093,,mg/L,9.3,0.0001,0.0012,0.0025,0.0012,0.0012,0.001
PATRON,1.0025,,mg/L,0.1,0.0001,0.1274,0.0021,0.1274,0.1276,0.1273
P KCA PE,0.0124,,mg/L,31.7,0.0005,0.0016,0.002,0.001,0.0018,0.0019
PATRON,0.9979,,mg/L,0.5,0.0007,0.1257,0.001,0.1263,0.1257,0.125
BLANCO,-0.0006,,mg/L,>100,0.0005,-0.0001,0.0008,0,-0.0006,0.0005
BLANCO REACTIVO,0,,mg/L,>100,0.0002,-0.0001,0.0003,-0.0003,0,0.0001
ELY 1,0.0107,,mg/L,29.7,0.0004,0.0013,0.0018,0.0014,0.0009,0.0016
ELY 2,0.0086,,mg/L,11.3,0.0001,0.0011,0.0019,0.001,0.001,0.0012
ELY 3,0.0109,,mg/L,13.2,0.0002,0.0014,0.0017,0.0012,0.0016,0.0013
ELY 4,0.014,,mg/L,3.9,0.0001,0.0017,0.0014,0.0018,0.0018,0.0017
PATRON,1.0131,,mg/L,0.3,0.0003,0.1276,0.0011,0.128,0.1274,0.1274
ELY P,0.0114,,mg/L,12.6,0.0002,0.0014,0.0016,0.0012,0.0015,0.0016
PATRON,1.0054,,mg/L,0.5,0.0006,0.1266,0.0005,0.1272,0.1266,0.126
BLANCO,0.0029,,mg/L,>100,0.0006,0.0004,-0.0003,0.0009,0.0005,-0.0003
BLANCO REACTIVO,0,,mg/L,53.6,0.0005,0.001,-0.0012,0.0008,0.0006,0.0016
