PATRON,5.0523,,mg/L,0.2,0.054,0.0538,0.054,0.0541
BLANCO,0.0161,,mg/L,17.8,0.0002,0.0002,0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,59.8,0.0002,0.0002,0.0002,0
FASE 1,0.0209,,mg/L,45.3,0.0002,0.0003,0.0001,0.0002
FASE 2,0.0286,,mg/L,27.8,0.0003,0.0002,0.0003,0.0004
FASE 3,0.0383,,mg/L,10,0.0004,0.0004,0.0005,0.0004
VSP NORTE,0.0277,,mg/L,7.2,0.0003,0.0003,0.0003,0.0003
CELDA 8.1,0.0437,,mg/L,32.8,0.0005,0.0003,0.0006,0.0005
CELDA 8.2,0.0459,,mg/L,18.5,0.0005,0.0005,0.0006,0.0004
CELDA 8.3,0.1512,,mg/L,6.2,0.0016,0.0016,0.0016,0.0017
PATRON,5.0185,,mg/L,5.3,0.0536,0.0553,0.0553,0.0503
BLANCO,0.0381,,mg/L,22.9,0.0004,0.0003,0.0004,0.0005
BLANCO REACTIVO,0,,mg/L,23.8,0.0006,0.0004,0.0006,0.0007
