PATRON,4.951,,mg/L,0.5,0.0504,1,1,1,0.0507,0.0502,0.0504
BLANCO,0.0167,,mg/L,>100,0.0002,1,1,1,0.0001,0.0005,0
BLANCO REACTIVO,0,,mg/L,0.2,0.0005,1,1,1,0.0005,0.0005,0.0005
FASE 1,0.0141,,mg/L,>100,0.0001,1,1,1,0.0004,0.0001,-0.0001
FASE 2,0.0788,,mg/L,28.8,0.0008,1,1,1,0.0006,0.0008,0.001
FASE 3,0.0998,,mg/L,10.1,0.001,1,1,1,0.0011,0.0009,0.0011
VSP NORTE,0.075,,mg/L,3.9,0.0008,1,1,1,0.0008,0.0008,0.0008
CELDA 8.1,0.0408,,mg/L,60.7,0.0004,1,1,1,0.0002,0.0004,0.0007
CELDA 8.2,0.0442,,mg/L,69.1,0.0005,1,1,1,0.0007,0.0001,0.0005
CELDA 8.3,0.0609,,mg/L,58.1,0.0006,1,1,1,0.0002,0.0009,0.0007
PATRON,5.1301,,mg/L,0.3,0.0522,1,1,1,0.0521,0.0522,0.0524
BLANCO,0.0814,,mg/L,13.8,0.0008,1,1,1,0.0008,0.001,0.0007
BLANCO REACTIVO,0,,mg/L,5.5,0.0014,1,1,1,0.0014,0.0013,0.0015
