Analista,,,,,,,,,
Fecha de inicio,14/04/2023 05:33 a. m.  GMT: 14/04/2023 11:33 a. m.,,,,,,,,
Hoja de trabajo,SA000954_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag   (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.99,,mg/L,0.2,0.1399,0.1402,0.1398,0.1398
,BLANCO,0.0005,,mg/L,>100,0.0001,0.0002,0.0001,0
,BLANCO REACTIVO,0,,mg/L,>100,0,0,0,0
,SA000954-001,5.8751,,mg/L,0.6,0.0329,0.0331,0.0329,0.0328
,SA000954-002,2.486,,mg/L,0.6,0.0139,0.0138,0.0139,0.014
,SA000954-003,0.0939,,mg/L,18.2,0.0005,0.0005,0.0004,0.0006
,SA000954-004,3.0986,,mg/L,0.3,0.0173,0.0172,0.0173,0.0174
,SA000954-005,3.0958,,mg/L,0.4,0.0173,0.0174,0.0172,0.0173
,PATRON,0.9844,,mg/L,0.3,0.1392,0.1396,0.1392,0.1388
,SA000954-006,2.2339,,mg/L,0.8,0.0125,0.0126,0.0124,0.0125
,SA000954-007,1.3073,,mg/L,1.2,0.0073,0.0072,0.0072,0.0074
,SA000954-008,1.2895,,mg/L,1,0.0072,0.0072,0.0071,0.0072
,SA000954-009,1.015,,mg/L,1.1,0.0057,0.0056,0.0057,0.0057
,SA000954-010,1.2943,,mg/L,1.1,0.0072,0.0072,0.0073,0.0072
,PATRON,0.9976,,mg/L,0.1,0.141,0.1409,0.1411,0.1411
,BLANCO,0.0007,,mg/L,38.1,0.0001,0.0001,0.0001,0.0001
,BLANCO REACTIVO,0,,mg/L,>100,0,0,0.0001,-0.0001
,SA000954-011,1.2973,,mg/L,3.5,0.0072,0.007,0.0075,0.0071
,SA000954-012,1.8304,,mg/L,0.7,0.0102,0.0101,0.0102,0.0103
,SA000954-013,1.8462,,mg/L,0.2,0.0103,0.0103,0.0103,0.0103
,SA000954-014,3.8624,,mg/L,0.8,0.0216,0.0216,0.0215,0.0218
,SA000954-015,1.6259,,mg/L,0.5,0.0091,0.0091,0.009,0.0091
,PATRON,0.9891,,mg/L,0.4,0.1398,0.1404,0.1394,0.1398
,SA000954-016,26.932,,mg/L,0.4,0.149,0.1488,0.1496,0.1485
,SA000954-017,1.5685,,mg/L,0.5,0.0087,0.0087,0.0087,0.0088
,SA000954-018,1.8264,,mg/L,1.3,0.0102,0.01,0.0102,0.0103
,SA000954-019,2.7483,,mg/L,0.6,0.0153,0.0154,0.0153,0.0153
,SA000954-020,2.1631,,mg/L,29.9,0.0121,0.0104,0.0096,0.0162
,PATRON,1.004,,mg/L,0.7,0.1419,0.1421,0.1408,0.1428
,BLANCO,0.0045,,mg/L,36,0.0006,0.0009,0.0006,0.0005
,BLANCO REACTIVO,0,,mg/L,77.7,0.0001,0.0002,0,0.0001
,SA000954-021,16.1357,,mg/L,0.4,0.0914,0.0918,0.0914,0.0911
,SA000954-022,9.133,,mg/L,2.2,0.0516,0.0503,0.0526,0.0518
,SA000954-023,5.675,,mg/L,0.4,0.0318,0.0318,0.0317,0.0319
,SA000954-024,0.002,,mg/L,>100,0,0,0,0
,SA000954-025,11.5842,,mg/L,0.3,0.0655,0.0656,0.0652,0.0656
,PATRON,0.9937,,mg/L,0.9,0.1405,0.1412,0.1391,0.1412
,SA000954-026,3.5262,,mg/L,0.5,0.0198,0.0199,0.0197,0.0197
,SA000954-027,4.5053,,mg/L,0.3,0.0253,0.0253,0.0253,0.0252
,SA000954-028,2.1528,,mg/L,1.7,0.012,0.0118,0.0122,0.0121
,SA000954-029,2.0551,,mg/L,0.5,0.0115,0.0115,0.0114,0.0115
,SA000954-030,4.036,,mg/L,0.2,0.0226,0.0226,0.0226,0.0227
,PATRON,0.9904,,mg/L,0.5,0.14,0.1398,0.1394,0.1408
,BLANCO,0.0002,,mg/L,>100,0,0,0.0001,0
,BLANCO REACTIVO,0,,mg/L,>100,0,0,0.0001,-0.0001
,SA000954-031,1.4412,,mg/L,0.6,0.008,0.0081,0.008,0.008
,SA000954-032,1.5652,,mg/L,0.6,0.0087,0.0088,0.0087,0.0088
,PATRON,0.9904,,mg/L,0.6,0.14,0.1393,0.1398,0.141
,BLANCO,-0.0021,,mg/L,11.2,-0.0003,-0.0003,-0.0003,-0.0003
,BLANCO REACTIVO,0,,mg/L,56.5,0.0003,0.0004,0.0003,0.0001
