PATRON,0.9893,,mg/L,1.2,0.0015,0.1283,0.0005,0.1267,0.1285,0.1297
BLANCO,0.0077,,mg/L,26.8,0.0003,0.001,-0.0006,0.0011,0.0012,0.0007
BLANCO REACTIVO,0,,mg/L,21.2,0.0002,0.0011,-0.0008,0.0013,0.0009,0.001
H KCA PO,0.0408,,mg/L,4,0.0002,0.0053,-0.0028,0.0051,0.0055,0.0052
H KCA PO,0.0396,,mg/L,0.9,0,0.0051,-0.0003,0.0051,0.0051,0.0051
H KCA PO,0.0407,,mg/L,3.6,0.0002,0.0053,-0.0028,0.0055,0.0051,0.0052
PATRON,0.9915,,mg/L,0.1,0.0002,0.1286,-0.0012,0.1285,0.1285,0.1288
H KCA PO,0.0399,,mg/L,2.7,0.0001,0.0051,-0.0027,0.0053,0.005,0.0051
H KCA PO,0.04,,mg/L,0.5,0,0.0052,-0.0002,0.0051,0.0052,0.0052
PATRON,0.9941,,mg/L,0.7,0.0009,0.1289,-0.001,0.1279,0.1296,0.1293
BLANCO,0.0038,,mg/L,34.6,0.0002,0.0005,-0.0022,0.0007,0.0004,0.0004
BLANCO REACTIVO,0,,mg/L,25.1,0.0004,0.0014,-0.001,0.0011,0.0013,0.0018
M1 PO,0.0404,,mg/L,9.2,0.0005,0.0052,-0.0006,0.0047,0.0055,0.0054
M2 PO,0.0498,,mg/L,3.7,0.0002,0.0064,-0.0008,0.0064,0.0062,0.0067
M3 PO,0.0493,,mg/L,2.3,0.0001,0.0064,-0.0008,0.0063,0.0062,0.0065
M4 PO,0.0473,,mg/L,3.3,0.0002,0.0061,-0.0009,0.006,0.0063,0.006
PATRON,0.9919,,mg/L,0.2,0.0002,0.1286,-0.0016,0.1286,0.1284,0.1289
P KCA PO,0.0422,,mg/L,6,0.0003,0.0055,-0.001,0.0057,0.0051,0.0056
PATRON,1.0005,,mg/L,0.2,0.0003,0.1298,-0.0017,0.13,0.1294,0.1298
BLANCO,0.0007,,mg/L,>100,0.0002,0.0001,-0.0025,0,0.0003,-0.0001
BLANCO REACTIVO,0,,mg/L,19.6,0.0003,0.0016,-0.0013,0.002,0.0014,0.0015
CELDA 8,0.0357,,mg/L,8.6,0.0004,0.0046,-0.0012,0.0045,0.0051,0.0043
PATRON,0.9944,,mg/L,0.5,0.0007,0.129,-0.0021,0.1283,0.1296,0.129
BLANCO,0.003,,mg/L,66.9,0.0003,0.0004,-0.003,0.0006,0.0004,0.0001
BLANCO REACTIVO,0,,mg/L,6.1,0.0001,0.0018,-0.0013,0.0017,0.0019,0.0018
H KCA PE,0.0035,,mg/L,57.1,0.0003,0.0004,-0.0016,0.0002,0.0006,0.0006
H KCA PE,0.0027,,mg/L,10.9,0,0.0003,-0.0015,0.0004,0.0004,0.0003
H KCA PE,0.0013,,mg/L,71.3,0.0001,0.0002,-0.0014,0.0001,0.0003,0.0001
PATRON,0.9881,,mg/L,0.9,0.0012,0.1282,-0.0025,0.1292,0.1284,0.1268
H KCA PE,0.0053,,mg/L,35.6,0.0002,0.0007,-0.0018,0.0006,0.001,0.0005
H KCA PE,0.0038,,mg/L,>100,0.0006,0.0005,-0.0015,0,0.0004,0.0011
PATRON,0.9947,,mg/L,0.2,0.0003,0.129,-0.0027,0.1289,0.1287,0.1294
BLANCO,0.0018,,mg/L,>100,0.0003,0.0002,-0.0031,0,0.0006,0.0001
BLANCO REACTIVO,0,,mg/L,1.4,0,0.0024,-0.0016,0.0024,0.0023,0.0024
M1 PE,0.003,,mg/L,28.4,0.0001,0.0004,-0.0024,0.0003,0.0004,0.0005
M2 PE,0.0042,,mg/L,21.1,0.0001,0.0005,-0.0022,0.0006,0.0004,0.0007
M3 PE,0.0041,,mg/L,54.2,0.0003,0.0005,-0.0021,0.0002,0.0006,0.0008
M4 PE,0.0045,,mg/L,68.2,0.0004,0.0006,-0.0021,0.0002,0.0006,0.0009
PATRON,1.0044,,mg/L,0.2,0.0003,0.1302,-0.0029,0.1301,0.1306,0.13
P KCA PE,0.007,,mg/L,36.5,0.0003,0.0009,-0.0021,0.0012,0.0005,0.0009
PATRON,0.9928,,mg/L,0.9,0.0012,0.1288,-0.0031,0.1301,0.1282,0.1279
BLANCO,0.0007,,mg/L,>100,0.0002,0.0001,-0.0039,0.0001,-0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,13,0.0004,0.0028,-0.0019,0.0028,0.0025,0.0032
ELY 1,0.004,,mg/L,58.5,0.0003,0.0005,-0.0031,0.0005,0.0002,0.0008
ELY 2,0.0004,,mg/L,>100,0.0003,0,-0.0028,-0.0002,0.0003,0.0001
ELY 3,0.0023,,mg/L,23.3,0.0001,0.0003,-0.0028,0.0004,0.0003,0.0002
ELY 4,0.0044,,mg/L,63.3,0.0004,0.0006,-0.003,0.0003,0.001,0.0004
PATRON,1.0048,,mg/L,0,0,0.1303,-0.0038,0.1303,0.1303,0.1303
ELY P,0,,mg/L,>100,0.0002,0,-0.0027,-0.0003,0.0001,0.0002
PATRON,1.0125,,mg/L,0.8,0.001,0.1313,-0.0038,0.1314,0.1302,0.1323
BLANCO,-0.0014,,mg/L,42.3,0.0001,-0.0002,-0.0049,-0.0003,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,15,0.0004,0.0024,-0.0019,0.0028,0.002,0.0024
