PATRON,4.8834,,mg/L,0.1,0.0513,0.0512,0.0513,0.0513
BLANCO,-0.0297,,mg/L,7.5,-0.0003,-0.0003,-0.0003,-0.0003
BLANCO REACTIVO,0,,mg/L,4.3,-0.0019,-0.0018,-0.0019,-0.002
FASE 1,0.0172,,mg/L,72.2,0.0002,0.0001,0.0002,0.0003
FASE 2,0.0126,,mg/L,40.7,0.0001,0.0001,0.0002,0.0001
FASE 3,0.0123,,mg/L,89.5,0.0001,0.0003,0,0.0001
VSP NORTE,0.0135,,mg/L,17.5,0.0001,0.0001,0.0001,0.0002
CELDA 8.1,0.0075,,mg/L,67.6,0.0001,0,0.0001,0.0001
CELDA 8.2,-0.0001,,mg/L,>100,0,0.0001,-0.0001,0
CELDA 8.3,0.0086,,mg/L,71.8,0.0001,0.0001,0.0001,0
PATRON,4.9071,,mg/L,1,0.0515,0.0512,0.0521,0.0512
BLANCO,-0.0315,,mg/L,34.3,-0.0003,-0.0002,-0.0004,-0.0004
BLANCO REACTIVO,0,,mg/L,5.4,-0.0021,-0.0023,-0.0021,-0.0021
