Analista,GGP,,,,,,,,,,,,
Fecha de inicio,03/10/2024 06:06 p. m.  GMT: 04/10/2024 12:06 a. m.,,,,,,,,,,,,
Hoja de trabajo,SA005631_3,,,,,,,,,,,,
Comentario,,,,,,,,,,,,,
Métodos,Au,,,,,,,,,,,,
,,,,,,,,,,,,,
Peso nominal,1,Volumen nominal,1,Nominal Dilution,1,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,,,,
,,,,,,,,,,,,,
,PATRON,0.491,,mg/L,1.3,0.0165,0.002,1,1,1,0.0165,0.0162,0.0167
,BLANCO,0.0021,,mg/L,>100,0.0001,0.0012,1,1,1,-0.0002,0.0003,0.0002
,BLANCO REACTIVO,0,,mg/L,42,-0.0004,0.0009,1,1,1,-0.0006,-0.0003,-0.0004
,SA005631-001,0.3259,,mg/L,0.3,0.0294,0.0015,20.004,7,1,0.0294,0.0295,0.0293
,SA005631-002,0.0831,,mg/L,5.3,0.0077,0.0011,20,7,1,0.0075,0.0082,0.0075
,SA005631-003,0.0796,,mg/L,5.3,0.0074,0.0004,20,7,1,0.007,0.0078,0.0074
,SA005631-004,0.007,,mg/L,32.8,0.0006,0.0009,20,7,1,0.0007,0.0004,0.0008
,SA005631-005,0.0082,,mg/L,19.6,0.0008,0.0002,20,7,1,0.0007,0.0009,0.0006
,PATRON,0.5087,,mg/L,0.9,0.0166,0.0014,1,1,1,0.0165,0.0166,0.0168
,SA005631-006,0.1382,,mg/L,3.2,0.0129,0.0004,19.999,7,1,0.0124,0.0132,0.013
,SA005631-007,0.1349,,mg/L,3.3,0.0126,0.0005,19.997,7,1,0.0128,0.0128,0.0121
,SA005631-008,0.4395,,mg/L,2.1,0.0418,0,19.999,7,1,0.0408,0.0426,0.0419
,PATRON,0.4929,,mg/L,3.1,0.0161,0.001,1,1,1,0.0155,0.0165,0.0163
,BLANCO,0.0108,,mg/L,76.9,0.0003,0.0006,1,1,1,0.0007,0.0002,0.0002
,BLANCO REACTIVO,0,,mg/L,34.4,-0.0006,0.0004,1,1,1,-0.0007,-0.0004,-0.0007
