Analista,GGP,,,,,,,,,,,,
Fecha de inicio,17/09/2024 10:53 a. m.  GMT: 17/09/2024 04:53 p. m.,,,,,,,,,,,,
Hoja de trabajo,SA005548_3,,,,,,,,,,,,
Comentario,,,,,,,,,,,,,
Métodos,Au,,,,,,,,,,,,
,,,,,,,,,,,,,
Peso nominal,1,Volumen nominal,1,Nominal Dilution,1,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,,,,
,,,,,,,,,,,,,
,PATRON,0.5147,,mg/L,1.3,0.0171,0.0003,1,1,1,0.0174,0.0169,0.0171
,BLANCO,0.0024,,mg/L,>100,0.0001,-0.0006,1,1,1,0,0.0002,0.0001
,BLANCO REACTIVO,0,,mg/L,23.5,0.0006,-0.0002,1,1,1,0.0006,0.0005,0.0007
,SA005548-001,0.2004,,mg/L,3,0.0191,-0.0001,20.025,7,1,0.0187,0.0189,0.0197
,SA005548-002,2.6954,,mg/L,0.3,0.2472,0.0004,20.033,7,1,0.2474,0.2477,0.2464
,SA005548-003,0.3332,,mg/L,0.3,0.0317,-0.0002,20.023,7,1,0.0316,0.0317,0.0316
,SA005548-004,0.3444,,mg/L,0.8,0.0327,-0.0003,20.011,7,1,0.0324,0.0329,0.0328
,SA005548-005,0.1968,,mg/L,0.7,0.0187,-0.0002,20.009,7,1,0.0187,0.0186,0.0189
,PATRON,0.5158,,mg/L,2,0.0172,0.0005,1,1,1,0.0171,0.0169,0.0175
,SA005548-006,4.7406,,mg/L,0.9,0.0449,-0.0011,20.011,7,10,0.0444,0.0451,0.0452
,SA005548-007,0.354,,mg/L,0.3,0.0336,-0.0002,20.026,7,1,0.0337,0.0335,0.0337
,SA005548-008,0.2729,,mg/L,0.6,0.0259,-0.0003,20.014,7,1,0.0258,0.026,0.0261
,SA005548-009,0.0067,,mg/L,36,0.0006,-0.0002,20,7,1,0.0006,0.0009,0.0005
,SA005548-010,0.1999,,mg/L,0.2,0.019,-0.0001,20.027,7,1,0.0191,0.019,0.019
,PATRON,0.4991,,mg/L,1,0.0166,-0.0001,1,1,1,0.0164,0.0168,0.0166
,BLANCO,-0.003,,mg/L,10.1,-0.0001,-0.0006,1,1,1,-0.0001,-0.0001,-0.0001
,BLANCO REACTIVO,0,,mg/L,16,0.0013,0.0005,1,1,1,0.0011,0.0013,0.0015
,SA005548-011,0.6403,,mg/L,1,0.0605,-0.001,20.015,7,1,0.0598,0.0608,0.0609
,SA005548-012,0.2734,,mg/L,1.4,0.026,-0.0001,20.015,7,1,0.0257,0.0264,0.0259
,SA005548-013,0.27,,mg/L,0.4,0.0257,-0.0011,20.016,7,1,0.0256,0.0257,0.0258
,SA005548-014,0.6465,,mg/L,1,0.0611,-0.0002,20.022,7,1,0.0604,0.0611,0.0617
,SA005548-015,1.7836,,mg/L,0.3,0.1655,0,20.016,7,1,0.1651,0.1655,0.166
,PATRON,0.5052,,mg/L,2.1,0.0168,0.0003,1,1,1,0.0172,0.0165,0.0168
,SA005548-016,0.3075,,mg/L,0.8,0.0292,-0.0001,20.002,7,1,0.029,0.0294,0.0292
,SA005548-017,0.1214,,mg/L,1.4,0.0116,-0.0003,20.027,7,1,0.0116,0.0114,0.0117
,SA005548-018,0.6267,,mg/L,0.5,0.0592,-0.0003,20.011,7,1,0.0591,0.059,0.0595
,SA005548-019,0.7812,,mg/L,0.6,0.0736,-0.0002,20.003,7,1,0.074,0.0736,0.0732
,SA005548-020,0.4993,,mg/L,0.5,0.0473,-0.0005,20.008,7,1,0.047,0.0473,0.0475
,PATRON,0.4956,,mg/L,2.2,0.0165,0,1,1,1,0.0161,0.0165,0.0168
,BLANCO,0.0035,,mg/L,>100,0.0001,-0.0014,1,1,1,-0.0002,0.0001,0.0005
,BLANCO REACTIVO,0,,mg/L,10.4,0.0015,0.0003,1,1,1,0.0016,0.0016,0.0013
,SA005548-021,0.2411,,mg/L,0.5,0.0229,-0.0004,20.015,7,1,0.0228,0.0231,0.0229
,SA005548-022,0.3842,,mg/L,0.3,0.0365,-0.0003,20.021,7,1,0.0365,0.0363,0.0365
,SA005548-023,0.0053,,mg/L,93,0.0005,-0.0008,20.021,7,1,0.001,0.0004,0.0001
,SA005548-024,1.3191,,mg/L,0.8,0.1232,-0.0004,20.005,7,1,0.1224,0.123,0.1242
,SA005548-025,0.2127,,mg/L,1.2,0.0202,-0.0006,20.006,7,1,0.0205,0.02,0.0202
,PATRON,0.4916,,mg/L,2.1,0.0164,0.0002,1,1,1,0.0166,0.0165,0.016
,SA005548-026,0.2302,,mg/L,2.5,0.0219,-0.0007,20.013,7,1,0.0218,0.0214,0.0225
,SA005548-027,0.1229,,mg/L,1.7,0.0117,-0.0009,20.009,7,1,0.0116,0.0116,0.0119
,SA005548-028,0.1541,,mg/L,1.2,0.0147,-0.0005,20.007,7,1,0.0149,0.0145,0.0146
,SA005548-029,0.3055,,mg/L,1.7,0.029,-0.0009,20.012,7,1,0.0289,0.0286,0.0296
,PATRON,0.4976,,mg/L,3.1,0.0166,-0.0003,1,1,1,0.0167,0.017,0.016
,BLANCO,0.0064,,mg/L,>100,0.0002,-0.0009,1,1,1,0,0.0005,0.0001
,BLANCO REACTIVO,0,,mg/L,14.8,0.0015,0.0002,1,1,1,0.0014,0.0018,0.0015
