Analista,,,,,,,,,,
Fecha de inicio,23/09/2023 01:11 p. m.  GMT: 23/09/2023 06:11 p. m.,,,,,,,,,
Hoja de trabajo,SA002113-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.4889,,mg/L,0.8,0.0171,0.0014,0.017,0.0172,0.0172
,BLANCO,-0.0047,,mg/L,83.9,-0.0002,0.0015,-0.0002,-0.0003,0
,BLANCO REACTIVO,0,,mg/L,35.2,-0.0005,0.0006,-0.0004,-0.0004,-0.0007
,SA002094-018,0.0841,,mg/L,3.1,0.0085,0.002,0.0084,0.0088,0.0083
,SA002095-001,0.0943,,mg/L,4.8,0.0095,0.0022,0.009,0.0096,0.01
,SA002098-001,0.1539,,mg/L,1.9,0.0154,0.0025,0.0158,0.0153,0.0153
,SA002098-002,0.1609,,mg/L,1.2,0.0161,0.0027,0.0162,0.0159,0.0163
,SA002098-003,0.1336,,mg/L,4,0.0134,0.0028,0.013,0.014,0.0132
,PATRON,0.4896,,mg/L,1.5,0.0171,0.0021,0.0168,0.0173,0.0173
,SA002098-004,0.1806,,mg/L,1,0.0181,0.0026,0.0182,0.0182,0.0179
,SA002098-005,0.0865,,mg/L,0.4,0.0087,0.0027,0.0087,0.0088,0.0087
,PATRON,0.4917,,mg/L,2.1,0.0172,0.0021,0.0169,0.0176,0.0171
,BLANCO,-0.0069,,mg/L,80.4,-0.0002,0.0022,-0.0002,-0.0004,-0.0001
,BLANCO REACTIVO,0,,mg/L,44.2,-0.0006,0.0017,-0.0003,-0.0006,-0.0008
