PATRON,0.0459,,mg/L,12.4,0.0003,0.0024,-0.0012,0.0024,0.0021,0.0027
BLANCO,-0.0038,,mg/L,>100,0.0001,0.0001,0.0002,0,0,0.0002
BLANCO REACTIVO,0,,mg/L,>100,0.0002,-0.0002,0.0002,-0.0001,-0.0005,-0.0001
H KCA PO,0.0506,,mg/L,5.2,0.0001,0.0026,0.0025,0.0026,0.0025,0.0027
H KCA PO,0.0507,,mg/L,4.5,0.0001,0.0026,0.0025,0.0027,0.0025,0.0026
H KCA PO,0.0572,,mg/L,6.5,0.0002,0.0029,0.0025,0.0027,0.003,0.003
PATRON,0.054,,mg/L,4.9,0.0001,0.0025,-0.0014,0.0025,0.0027,0.0024
H KCA PO,0.0549,,mg/L,1.6,0,0.0026,0.0024,0.0026,0.0025,0.0026
H KCA PO,0.0516,,mg/L,6.1,0.0002,0.0027,0.0025,0.0026,0.0028,0.0025
PATRON,0.0494,,mg/L,12.4,0.0003,0.0023,-0.0014,0.0025,0.002,0.0025
BLANCO,-0.0057,,mg/L,42.1,0.0001,-0.0003,0,-0.0003,-0.0005,-0.0002
BLANCO REACTIVO,0,,mg/L,>100,0.0005,0.0003,-0.0004,0.0007,-0.0003,0.0005
M1 PO,0.0626,,mg/L,7.7,0.0002,0.0032,0.0024,0.0029,0.0033,0.0033
M2 PO,0.0571,,mg/L,12.4,0.0004,0.0029,0.0025,0.0033,0.0029,0.0025
M3 PO,0.0512,,mg/L,7.8,0.0002,0.0026,0.0024,0.0024,0.0027,0.0028
M4 PO,0.0332,,mg/L,5.7,0.0001,0.0018,0.0024,0.0019,0.0018,0.0017
PATRON,0.0496,,mg/L,8.8,0.0002,0.0028,-0.0011,0.003,0.0029,0.0025
P KCA PO,0.0164,,mg/L,15.5,0.0002,0.0012,0.0023,0.0012,0.001,0.0014
PATRON,0.053,,mg/L,3.3,0.0001,0.003,-0.0013,0.0031,0.003,0.0029
BLANCO,0.0018,,mg/L,78.8,0.0004,0.0005,0,0.0004,0.0009,0.0002
BLANCO REACTIVO,0,,mg/L,85.9,0.0003,0.0003,-0.0006,0.0002,0.0007,0.0002
CELDA 8,0.0464,,mg/L,9,0.0002,0.0027,0.0022,0.0024,0.0026,0.0029
PATRON,0.0524,,mg/L,8.6,0.0003,0.003,-0.0022,0.0028,0.0032,0.0028
BLANCO,0.0051,,mg/L,56.7,0.0004,0.0006,-0.0002,0.0005,0.0011,0.0004
BLANCO REACTIVO,0,,mg/L,29.1,0.0002,0.0008,-0.0001,0.001,0.0006,0.0008
H KCA PE,0.0303,,mg/L,37.8,0.0007,0.0019,0.0008,0.0022,0.0023,0.0011
H KCA PE,0.0284,,mg/L,10.2,0.0002,0.0018,0.0013,0.0017,0.002,0.0016
H KCA PE,0.0352,,mg/L,8.2,0.0002,0.0021,0.001,0.0023,0.0021,0.002
PATRON,0.0472,,mg/L,4.8,0.0001,0.0027,-0.002,0.0026,0.0027,0.0028
H KCA PE,0.0316,,mg/L,15.3,0.0003,0.0019,0.001,0.0018,0.0017,0.0023
H KCA PE,0.0327,,mg/L,8.8,0.0002,0.002,0.0013,0.0021,0.0018,0.0021
PATRON,0.0464,,mg/L,15.2,0.0004,0.0027,-0.0022,0.0024,0.0025,0.0031
BLANCO,-0.0051,,mg/L,>100,0.0003,0.0001,-0.0012,-0.0001,0.0001,0.0005
BLANCO REACTIVO,0,,mg/L,16.9,0.0002,0.001,-0.0006,0.001,0.0008,0.0011
M1 PE,0.0236,,mg/L,18.4,0.0003,0.0015,0.0011,0.0017,0.0017,0.0012
M2 PE,0.0148,,mg/L,5.4,0.0001,0.0011,0.0011,0.0011,0.0012,0.0011
M3 PE,0.0215,,mg/L,14.7,0.0002,0.0014,0.0008,0.0015,0.0012,0.0016
M4 PE,0.0118,,mg/L,33,0.0003,0.001,0.0009,0.0007,0.0009,0.0013
PATRON,0.0521,,mg/L,3,0.0001,0.0029,-0.0027,0.0029,0.003,0.0029
P KCA PE,0.0088,,mg/L,14.9,0.0001,0.0008,0.0012,0.0008,0.001,0.0008
PATRON,0.0509,,mg/L,12.4,0.0004,0.0029,-0.0017,0.0025,0.003,0.0032
BLANCO,0.005,,mg/L,60.5,0.0004,0.0006,-0.0008,0.0009,0.0002,0.0008
BLANCO REACTIVO,0,,mg/L,24,0.0002,0.0009,0.0007,0.0007,0.0009,0.0011
ELY 1,0.025,,mg/L,21.2,0.0003,0.0016,0.001,0.0016,0.0013,0.0019
ELY 2,0.0197,,mg/L,17.9,0.0002,0.0014,0.0009,0.0011,0.0014,0.0016
ELY 3,0.0156,,mg/L,21.1,0.0002,0.0012,0.0022,0.001,0.001,0.0014
ELY 4,0.0127,,mg/L,14.6,0.0001,0.001,0.0019,0.0009,0.0012,0.001
PATRON,0.0526,,mg/L,6.2,0.0002,0.003,-0.0019,0.003,0.0031,0.0028
ELY P,0.0097,,mg/L,16.6,0.0001,0.0009,0.0015,0.001,0.0008,0.0008
PATRON,0.0511,,mg/L,6.3,0.0002,0.0029,-0.0011,0.0028,0.0027,0.0031
BLANCO,-0.0027,,mg/L,73.8,0.0002,0.0003,-0.0009,0.0005,0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,33.2,0.0003,0.0008,0,0.0005,0.001,0.001
