PATRON,5.0143,,mg/L,0.7,0.1018,0.102,0.1009,0.1024
BLANCO,-0.0033,,mg/L,37.9,-0.0001,-0.0001,-0.0001,0
BLANCO REACTIVO,0,,mg/L,51.7,-0.0002,-0.0001,-0.0003,-0.0003
H,3.7821,,mg/L,0.9,0.077,0.0775,0.0763,0.0773
C1,3.7861,,mg/L,1.6,0.0771,0.0781,0.0758,0.0774
C2,3.7911,,mg/L,0.2,0.0772,0.0771,0.0774,0.0772
PATRON,5.0099,,mg/L,0.6,0.1017,0.1024,0.1014,0.1014
BLANCO,0.0015,,mg/L,>100,0,0,0,0.0001
BLANCO REACTIVO,0,,mg/L,23.1,-0.0003,-0.0003,-0.0003,-0.0002
C3,3.7433,,mg/L,1.2,0.0762,0.0759,0.0773,0.0755
C4,3.7769,,mg/L,0.8,0.0769,0.0772,0.0762,0.0773
T,3.7197,,mg/L,0.6,0.0758,0.0763,0.0757,0.0753
PATRON,4.9808,,mg/L,1.2,0.1011,0.1,0.1024,0.1009
BLANCO,0.0052,,mg/L,69.8,0.0001,0,0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,19.1,-0.0002,-0.0003,-0.0002,-0.0002
ELY1,3.6753,,mg/L,0.8,0.0749,0.0751,0.0742,0.0753
ELY2,3.6721,,mg/L,0.6,0.0748,0.0743,0.075,0.0752
ELY3,3.6467,,mg/L,0.5,0.0743,0.0747,0.0741,0.0741
PATRON,5.0018,,mg/L,0.7,0.1015,0.1017,0.1022,0.1007
BLANCO,-0.0031,,mg/L,>100,-0.0001,-0.0002,-0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,24.7,-0.0003,-0.0004,-0.0002,-0.0004
ELY4,3.6238,,mg/L,0.3,0.0738,0.0738,0.0741,0.0736
ELY5,3.6123,,mg/L,1.1,0.0736,0.0741,0.074,0.0727
PATRON,5.0314,,mg/L,1.5,0.1021,0.1035,0.1023,0.1006
BLANCO,-0.006,,mg/L,50.5,-0.0001,-0.0001,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,15.7,-0.0003,-0.0003,-0.0003,-0.0002
