Analista,RR,,,,,,,,,,,,
Fecha de inicio,04/09/2024 04:19 p. m.  GMT: 04/09/2024 10:19 p. m.,,,,,,,,,,,,
Hoja de trabajo,SA005372_3,,,,,,,,,,,,
Comentario,,,,,,,,,,,,,
Métodos,Au,,,,,,,,,,,,
,,,,,,,,,,,,,
Peso nominal,1,Volumen nominal,1,Nominal Dilution,1,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,,,,
,,,,,,,,,,,,,
,PATRON,0.5049,,mg/L,3.2,0.0156,-0.0015,1,1,1,0.0151,0.0155,0.0161
,BLANCO,0.0032,,mg/L,>100,0.0001,0.0005,1,1,1,0.0001,-0.0001,0.0003
,BLANCO REACTIVO,0,,mg/L,82.1,-0.0001,0.0007,1,1,1,0,-0.0002,-0.0001
,SA005372-001,1.1605,,mg/L,1,0.1042,0,20.052,7,1,0.1031,0.1053,0.1043
,SA005372-002,1.8818,,mg/L,1,0.1692,-0.0001,20.023,7,1,0.1705,0.1673,0.1698
,SA005372-003,0.6948,,mg/L,1.4,0.0619,0.0001,20,7,1,0.0613,0.0614,0.0629
,SA005372-004,1.7933,,mg/L,1.4,0.1609,-0.0012,19.972,7,1,0.1626,0.1617,0.1582
,SA005372-005,1.6004,,mg/L,0.4,0.1441,-0.0002,20.057,7,1,0.1448,0.1437,0.1439
,PATRON,0.4976,,mg/L,2.5,0.0158,0.0002,1,1,1,0.0161,0.0154,0.016
,SA005372-006,0.9823,,mg/L,0.4,0.0906,-0.0001,20.013,7,1,0.0904,0.0903,0.091
,SA005372-007,2.8553,,mg/L,1,0.2623,-0.0002,20.084,7,1,0.262,0.2651,0.2598
,SA005372-008,3.4529,,mg/L,1.9,0.0315,0.0002,20.002,7,10,0.0314,0.0321,0.0309
,SA005372-009,3.7845,,mg/L,1.7,0.0346,-0.0003,20.041,7,10,0.0353,0.0341,0.0343
,SA005372-010,1.361,,mg/L,1,0.1262,-0.0009,20.058,7,1,0.1254,0.1254,0.1276
,PATRON,0.5039,,mg/L,3.4,0.016,0,1,1,1,0.0166,0.0159,0.0155
,BLANCO,-0.0001,,mg/L,>100,0,-0.0003,1,1,1,-0.0001,0.0003,-0.0002
,BLANCO REACTIVO,0,,mg/L,27.3,0.0004,0.0007,1,1,1,0.0003,0.0006,0.0004
,SA005372-011,1.6186,,mg/L,0.3,0.1502,0.0008,20.063,7,1,0.1507,0.1499,0.1501
,SA005372-012,6.2946,,mg/L,0.4,0.0579,-0.0002,20.079,7,10,0.0581,0.0577,0.058
,SA005372-013,2.8737,,mg/L,0.1,0.2629,-0.0006,20.003,7,1,0.2633,0.2626,0.2628
,SA005372-014,1.7263,,mg/L,0.2,0.1598,-0.0008,20.01,7,1,0.1599,0.1595,0.16
,SA005372-015,0.6124,,mg/L,0.9,0.0562,-0.0014,20.031,7,1,0.0566,0.0564,0.0556
,PATRON,0.4888,,mg/L,3.2,0.0155,-0.0006,1,1,1,0.0161,0.0153,0.0152
,SA005372-016,1.2057,,mg/L,1.2,0.1112,-0.0013,19.969,7,1,0.1098,0.1124,0.1112
,SA005372-017,0.5016,,mg/L,0.6,0.0459,-0.002,20.017,7,1,0.0457,0.0458,0.0462
,SA005372-018,0.7297,,mg/L,0.5,0.067,-0.001,19.994,7,1,0.0668,0.0667,0.0674
,SA005372-019,0.745,,mg/L,0.3,0.0629,0.0005,19.929,7,1,0.063,0.0631,0.0627
,SA005372-020,0.0076,,mg/L,61.4,0.0007,-0.0006,20.06,7,1,0.0002,0.001,0.0008
,PATRON,0.4891,,mg/L,2.6,0.0155,-0.0002,1,1,1,0.0157,0.0151,0.0158
,BLANCO,0.0071,,mg/L,>100,0.0002,-0.0003,1,1,1,0.001,-0.0002,-0.0001
,BLANCO REACTIVO,0,,mg/L,>100,0,0.0003,1,1,1,-0.0002,0,0.0002
,SA005372-021,1.3833,,mg/L,0.1,0.1282,0,20.048,7,1,0.1283,0.1283,0.128
,SA005372-022,0.7551,,mg/L,0.8,0.0693,0.0005,19.992,7,1,0.0698,0.0688,0.0693
,SA005372-023,0.1953,,mg/L,1.2,0.0178,-0.0008,20.051,7,1,0.0175,0.0179,0.0179
,SA005372-024,0.9063,,mg/L,0.8,0.0838,-0.001,20.096,7,1,0.0836,0.0833,0.0845
,SA005372-025,1.5884,,mg/L,0.1,0.1474,-0.0003,20.056,7,1,0.1471,0.1475,0.1475
