PATRON,0.0457,,mg/L,10.3,0.0003,0.0028,0.0004,0.0031,0.0025,0.0028
BLANCO,-0.0072,,mg/L,82.7,0.0003,0.0004,0.0016,0.0007,0.0006,0
BLANCO REACTIVO,0,,mg/L,7.7,0.0002,-0.002,0,-0.0021,-0.0018,-0.0021
H KCA PO,0.0483,,mg/L,1.1,0,0.0029,0.0037,0.0029,0.0029,0.0029
H KCA PO,0.0467,,mg/L,4.6,0.0001,0.0028,0.004,0.0028,0.0027,0.003
H KCA PO,0.0501,,mg/L,8.8,0.0003,0.003,0.0039,0.003,0.0027,0.0032
PATRON,0.0522,,mg/L,8.2,0.0003,0.0031,0.0002,0.0029,0.003,0.0033
H KCA PO,0.046,,mg/L,2.8,0.0001,0.0028,0.0038,0.0028,0.0027,0.0029
H KCA PO,0.0463,,mg/L,8.7,0.0002,0.0028,0.0038,0.0025,0.0029,0.003
PATRON,0.0498,,mg/L,4.2,0.0001,0.003,0.0003,0.0031,0.0028,0.0029
BLANCO,-0.0042,,mg/L,22,0.0001,0.0006,0.0012,0.0004,0.0006,0.0006
BLANCO REACTIVO,0,,mg/L,7.4,0.0001,-0.0018,-0.0008,-0.0018,-0.002,-0.0017
M1 PO,0.0518,,mg/L,4.9,0.0001,0.0031,0.0036,0.0031,0.0029,0.0032
M2 PO,0.0437,,mg/L,8.7,0.0002,0.0027,0.0035,0.0029,0.0024,0.0028
M3 PO,0.0345,,mg/L,6.1,0.0001,0.0023,0.0034,0.0022,0.0024,0.0023
M4 PO,0.0262,,mg/L,9.1,0.0002,0.0019,0.0035,0.0017,0.0019,0.0021
PATRON,0.0537,,mg/L,2.3,0.0001,0.0031,-0.0004,0.0031,0.0031,0.0032
P KCA PO,0.0106,,mg/L,1.1,0,0.0012,0.0025,0.0012,0.0012,0.0012
PATRON,0.0488,,mg/L,1.8,0.0001,0.0029,-0.0012,0.003,0.0029,0.0029
BLANCO,0.0021,,mg/L,29,0.0002,0.0008,0.0002,0.0007,0.0011,0.0007
BLANCO REACTIVO,0,,mg/L,6.8,0.0001,-0.0018,-0.0017,-0.0019,-0.0018,-0.0016
CELDA 8,0.0417,,mg/L,10.9,0.0003,0.0026,0.002,0.0029,0.0023,0.0026
PATRON,0.0498,,mg/L,7.3,0.0002,0.0023,-0.001,0.0023,0.0022,0.0025
BLANCO,0.0001,,mg/L,>100,0.0002,0.0001,-0.0001,0,0,0.0003
BLANCO REACTIVO,0,,mg/L,90.1,0.0001,0.0001,-0.0001,0.0001,0.0002,0
H KCA PE,0.0324,,mg/L,2,0,0.0016,0.0013,0.0015,0.0015,0.0016
H KCA PE,0.0296,,mg/L,15.2,0.0002,0.0014,0.0015,0.0015,0.0016,0.0012
H KCA PE,0.03,,mg/L,22.4,0.0003,0.0014,0.0019,0.0016,0.0017,0.0011
PATRON,0.0507,,mg/L,2.1,0.0001,0.0028,-0.0026,0.0029,0.0028,0.0028
H KCA PE,0.0321,,mg/L,4.1,0.0001,0.0015,0.0013,0.0016,0.0016,0.0015
H KCA PE,0.0308,,mg/L,14.5,0.0002,0.0015,0.0018,0.0012,0.0015,0.0017
PATRON,0.0497,,mg/L,2,0.0001,0.0028,-0.0027,0.0028,0.0029,0.0027
BLANCO,0.0031,,mg/L,20,0.0001,0.0006,-0.0018,0.0008,0.0005,0.0006
BLANCO REACTIVO,0,,mg/L,31.4,0.0002,0.0007,-0.001,0.0008,0.0004,0.0008
M1 PE,0.0123,,mg/L,5.3,0.0001,0.0011,0.0005,0.0011,0.0011,0.001
M2 PE,0.01,,mg/L,4,0,0.001,0.0002,0.0009,0.001,0.0009
M3 PE,0.0109,,mg/L,9.1,0.0001,0.001,0.0001,0.0009,0.001,0.001
M4 PE,0.0081,,mg/L,14.6,0.0001,0.0009,0,0.001,0.0008,0.0008
PATRON,0.0478,,mg/L,6.3,0.0002,0.0027,-0.0032,0.0028,0.0025,0.0028
P KCA PE,0.0018,,mg/L,33.7,0.0002,0.0006,0.0001,0.0006,0.0007,0.0004
PATRON,0.0481,,mg/L,2.6,0.0001,0.0027,-0.0031,0.0028,0.0027,0.0027
BLANCO,-0.0088,,mg/L,>100,0.0001,0.0001,-0.002,0.0001,0.0001,0
BLANCO REACTIVO,0,,mg/L,16.1,0.0001,0.0005,-0.0011,0.0006,0.0005,0.0005
ELY 1,0.019,,mg/L,8,0.0001,0.0014,0.0001,0.0015,0.0013,0.0014
ELY 2,0.0138,,mg/L,17.6,0.0002,0.0011,0,0.0009,0.0013,0.0011
ELY 3,0.0092,,mg/L,23.3,0.0002,0.0009,-0.0001,0.0012,0.0008,0.0008
ELY 4,0.0048,,mg/L,16.8,0.0001,0.0007,0.0002,0.0008,0.0008,0.0006
PATRON,0.0482,,mg/L,1.7,0,0.0027,-0.0031,0.0027,0.0027,0.0028
ELY P,0.0066,,mg/L,14.8,0.0001,0.0008,0.0006,0.0009,0.0007,0.0008
PATRON,0.0519,,mg/L,5.9,0.0002,0.0029,-0.0029,0.0031,0.0029,0.0028
BLANCO,-0.0025,,mg/L,24.6,0.0001,0.0004,-0.0019,0.0003,0.0004,0.0004
BLANCO REACTIVO,0,,mg/L,24.5,0.0002,0.0006,-0.0011,0.0008,0.0006,0.0005
