PATRON,5.0135,,mg/L,2.3,0.1003,0.102,0.1012,0.0977
BLANCO,0,,mg/L,>100,0,0,-0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,27,0.0001,0.0001,0.0002,0.0001
H,1.6598,,mg/L,0.6,0.0333,0.0333,0.0332,0.0335
C1,1.6773,,mg/L,0.8,0.0337,0.034,0.0335,0.0335
C2,1.8128,,mg/L,0.8,0.0364,0.0361,0.0366,0.0365
PATRON,5.0582,,mg/L,1.2,0.1012,0.0999,0.1024,0.1013
BLANCO,-0.0088,,mg/L,>100,-0.0002,0,-0.0002,-0.0004
BLANCO REACTIVO,0,,mg/L,>100,0,-0.0002,0,0.0003
C3,1.6836,,mg/L,0.3,0.0338,0.0338,0.0337,0.0339
C4,1.6768,,mg/L,0.9,0.0337,0.0339,0.0338,0.0333
T,1.6171,,mg/L,0.1,0.0325,0.0325,0.0325,0.0324
PATRON,5.0278,,mg/L,0.5,0.1006,0.1002,0.1004,0.1012
BLANCO,0.0004,,mg/L,>100,0,0,0,0
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0002,-0.0002,0
ELY1,1.6142,,mg/L,0.4,0.0324,0.0324,0.0325,0.0323
ELY2,1.57,,mg/L,0.4,0.0315,0.0314,0.0315,0.0316
ELY3,1.5156,,mg/L,0.5,0.0304,0.0305,0.0302,0.0306
PATRON,5.0424,,mg/L,1.2,0.1009,0.0997,0.1009,0.102
BLANCO,0,,mg/L,>100,0,0.0002,0,-0.0002
BLANCO REACTIVO,0,,mg/L,10.7,-0.0001,-0.0001,-0.0002,-0.0001
ELY4,1.4184,,mg/L,0.9,0.0285,0.0284,0.0283,0.0288
ELY5,1.3224,,mg/L,0.6,0.0266,0.0267,0.0266,0.0264
PATRON,5.0288,,mg/L,0.2,0.1006,0.1008,0.1007,0.1004
BLANCO,-0.0054,,mg/L,46.7,-0.0001,-0.0001,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,38.3,-0.0003,-0.0004,-0.0003,-0.0002
