PATRON,4.9985,,mg/L,1.6,0.0505,0.0497,0.0504,0.0514
BLANCO,0.0112,,mg/L,83.6,0.0001,0,0.0002,0.0002
BLANCO REACTIVO,0,,mg/L,15.1,-0.0009,-0.0009,-0.0007,-0.0009
FASE 1,0.0809,,mg/L,0.4,0.0008,0.0008,0.0008,0.0008
FASE 2,0.0554,,mg/L,12,0.0006,0.0005,0.0006,0.0006
FASE 3,0.0591,,mg/L,16.1,0.0006,0.0005,0.0007,0.0006
VSP NORTE,0.0539,,mg/L,5.5,0.0005,0.0006,0.0005,0.0006
CELDA 8.1,0.0827,,mg/L,9.9,0.0008,0.0009,0.0009,0.0007
CELDA 8.2,0.0775,,mg/L,1.5,0.0008,0.0008,0.0008,0.0008
CELDA 8.3,0.103,,mg/L,8.4,0.001,0.0011,0.001,0.001
PATRON,5.0657,,mg/L,0.9,0.0512,0.0507,0.0512,0.0516
BLANCO,0.0133,,mg/L,36,0.0001,0.0001,0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,>100,0.0001,0,0.0002,0
