PATRON,4.8767,,mg/L,0.7,0.0533,0.0532,0.0537,0.053
BLANCO,0.044,,mg/L,17.3,0.0005,0.0004,0.0006,0.0004
BLANCO REACTIVO,0,,mg/L,32.4,0.0003,0.0004,0.0002,0.0004
FASE 1,0.0217,,mg/L,43.2,0.0002,0.0003,0.0002,0.0001
FASE 2,0.0218,,mg/L,45.5,0.0002,0.0003,0.0001,0.0003
FASE 3,0.0392,,mg/L,13.9,0.0004,0.0005,0.0004,0.0004
VSP NORTE,0.0218,,mg/L,15.9,0.0002,0.0002,0.0003,0.0003
CELDA 8.1,0.0377,,mg/L,33.2,0.0004,0.0005,0.0005,0.0003
CELDA 8.2,0.0364,,mg/L,15.8,0.0004,0.0003,0.0005,0.0004
CELDA 8.3,0.0769,,mg/L,10.9,0.0009,0.0008,0.0008,0.001
PATRON,4.8506,,mg/L,0.5,0.053,0.053,0.0528,0.0533
BLANCO,0.0269,,mg/L,42.8,0.0003,0.0003,0.0004,0.0002
BLANCO REACTIVO,0,,mg/L,10.7,0.0007,0.0008,0.0008,0.0006
