Analista,JGS,,,,,,,,
Fecha de inicio,04/03/2023 02:20 a. m.  GMT: 04/03/2023 08:20 a. m.,,,,,,,,
Hoja de trabajo,SA000546_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.0114,,mg/L,2.2,0.0939,0.0963,0.0928,0.0928
,BLANCO,0.0026,,mg/L,32.3,0.0002,0.0002,0.0003,0.0002
,BLANCO REACTIVO,0,,mg/L,>100,0,0.0001,-0.0001,-0.0001
,SA000546-001,4.2787,,mg/L,4.1,0.016,0.0158,0.0167,0.0154
,SA000546-002,0.2105,,mg/L,34.8,0.0008,0.0009,0.001,0.0005
,SA000546-003,5.1103,,mg/L,3.8,0.0191,0.0197,0.0194,0.0183
,SA000546-004,3.8262,,mg/L,3.1,0.0143,0.0144,0.0147,0.0138
,SA000546-005,10.2562,,mg/L,2.8,0.0384,0.0382,0.0374,0.0395
,PATRON,1.0125,,mg/L,2.2,0.094,0.0947,0.0957,0.0917
,SA000546-006,3.5731,,mg/L,1.6,0.0133,0.0133,0.0131,0.0135
,SA000546-007,2.9904,,mg/L,3.7,0.0111,0.0107,0.0111,0.0116
,SA000546-008,23.8174,,mg/L,0.3,0.0886,0.0882,0.0888,0.0887
,SA000546-009,5.7404,,mg/L,3.8,0.0214,0.0221,0.0216,0.0205
,SA000546-010,6.0786,,mg/L,4.4,0.0227,0.0215,0.0234,0.023
,PATRON,1.001,,mg/L,2.6,0.093,0.0902,0.0939,0.0948
,BLANCO,0.0104,,mg/L,32.6,0.001,0.0011,0.0012,0.0006
,BLANCO REACTIVO,0,,mg/L,70.9,0.0007,0.0002,0.0011,0.0008
,SA000546-011,3.6652,,mg/L,1.9,0.0137,0.0139,0.0137,0.0134
,SA000546-012,2.3986,,mg/L,3.1,0.0089,0.0089,0.0087,0.0092
,SA000546-013,2.9785,,mg/L,4.5,0.0111,0.0105,0.0113,0.0114
,SA000546-014,15.2753,,mg/L,1.2,0.0569,0.0576,0.0569,0.0562
,SA000546-015,3.0421,,mg/L,11,0.0113,0.012,0.0121,0.0099
,PATRON,0.9967,,mg/L,2.4,0.0926,0.095,0.0905,0.0923
,SA000546-016,3.1865,,mg/L,8,0.0119,0.0125,0.0108,0.0124
,SA000546-017,5.808,,mg/L,2.3,0.0216,0.0217,0.0221,0.0211
,SA000546-018,7.4557,,mg/L,1.2,0.0278,0.0282,0.0276,0.0276
,SA000546-019,3.0659,,mg/L,2.9,0.0114,0.0117,0.011,0.0115
,SA000546-020,5.5665,,mg/L,3.4,0.0207,0.0199,0.0212,0.0211
,PATRON,0.9848,,mg/L,0.9,0.0915,0.0916,0.0923,0.0906
,BLANCO,-0.0016,,mg/L,>100,-0.0002,-0.0001,-0.0004,0
,BLANCO REACTIVO,0,,mg/L,13.4,0.0006,0.0005,0.0005,0.0007
,SA000546-021,2.7588,,mg/L,5.3,0.0103,0.0097,0.0104,0.0108
,SA000546-022,0.0233,,mg/L,>100,0.0001,-0.0002,0.0001,0.0004
,SA000546-023,2.2598,,mg/L,0.9,0.0084,0.0085,0.0083,0.0084
,SA000546-024,-0.0528,,mg/L,>100,-0.0002,-0.0005,-0.0001,0
,SA000546-025,1.9989,,mg/L,7.9,0.0074,0.007,0.0072,0.0081
,PATRON,1.0091,,mg/L,1.6,0.0937,0.092,0.0945,0.0947
,SA000546-026,2.2614,,mg/L,5.2,0.0084,0.0079,0.0088,0.0086
,SA000546-027,2.1263,,mg/L,7.2,0.0079,0.0085,0.0079,0.0074
,SA000546-028,3.4627,,mg/L,9.7,0.0129,0.0137,0.0135,0.0115
,SA000546-029,3.4207,,mg/L,0.8,0.0127,0.0126,0.0128,0.0128
,SA000546-030,3.2896,,mg/L,6.5,0.0123,0.013,0.0123,0.0114
,PATRON,0.9999,,mg/L,1.1,0.0929,0.0941,0.0923,0.0923
,BLANCO,-0.0008,,mg/L,>100,-0.0001,0.0002,-0.0002,-0.0002
,BLANCO REACTIVO,0,,mg/L,>100,0,0.0004,0.0001,-0.0006
,SA000546-031,3.8797,,mg/L,1.4,0.0145,0.0143,0.0144,0.0147
,SA000546-032,5.1584,,mg/L,2.1,0.0192,0.0191,0.0197,0.0189
,PATRON,0.9943,,mg/L,1.4,0.0924,0.0933,0.0929,0.0909
