PATRON,1.011,,mg/L,0.4,0.0001,0.0209,0.0211,0.0209,0.0209
BLANCO,-0.0019,,mg/L,>100,0,0,0,-0.0001,0
BLANCO REACTIVO,0,,mg/L,48.9,0.0001,-0.0001,-0.0002,-0.0002,-0.0001
H,0.5159,,mg/L,0.8,0.0001,0.0107,0.0108,0.0107,0.0107
C1,0.5228,,mg/L,0.5,0.0001,0.0109,0.0108,0.0109,0.0109
C2,0.5164,,mg/L,0.6,0.0001,0.0107,0.0108,0.0107,0.0107
PATRON,1.007,,mg/L,0.2,0,0.0209,0.0209,0.0209,0.0208
BLANCO,-0.0058,,mg/L,33.4,0,-0.0001,-0.0001,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,16.7,0,-0.0003,-0.0003,-0.0003,-0.0002
C3,0.5161,,mg/L,0.5,0.0001,0.0107,0.0108,0.0107,0.0107
C4,0.5193,,mg/L,0.6,0.0001,0.0108,0.0107,0.0109,0.0108
T,0.4982,,mg/L,0.9,0.0001,0.0104,0.0103,0.0105,0.0103
PATRON,1.015,,mg/L,0.4,0.0001,0.021,0.021,0.0211,0.0209
BLANCO,-0.0045,,mg/L,51.1,0,-0.0001,-0.0001,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,5.9,0,-0.0004,-0.0004,-0.0004,-0.0004
ELY1,0.5353,,mg/L,0.1,0,0.0111,0.0111,0.0111,0.0111
ELY2,0.5119,,mg/L,0.2,0,0.0107,0.0107,0.0106,0.0106
ELY3,0.5093,,mg/L,1,0.0001,0.0106,0.0105,0.0106,0.0107
PATRON,1.0109,,mg/L,0.4,0.0001,0.0209,0.021,0.0209,0.0209
BLANCO,-0.0079,,mg/L,42.7,0.0001,-0.0002,-0.0001,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,13.4,0.0001,-0.0005,-0.0005,-0.0005,-0.0006
ELY4,0.5339,,mg/L,0.4,0,0.0111,0.0111,0.0111,0.0111
ELY5,0.4473,,mg/L,0.7,0.0001,0.0093,0.0093,0.0093,0.0094
PATRON,1.0169,,mg/L,0.9,0.0002,0.0211,0.0212,0.0211,0.0209
BLANCO,0,,mg/L,>100,0,0,0,0,0
BLANCO REACTIVO,0,,mg/L,11,0.0001,-0.0006,-0.0006,-0.0006,-0.0007
