Analista,,,,,,,,,
Fecha de inicio,16/03/2023 08:54 a. m.  GMT: 16/03/2023 02:54 p. m.,,,,,,,,
Hoja de trabajo,SA000709-RE_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.0009,,mg/L,0.1,0.1368,0.1367,0.1369,0.1367
,BLANCO,-0.0035,,mg/L,36.3,-0.0005,-0.0005,-0.0003,-0.0007
,BLANCO REACTIVO,0,,mg/L,33.3,-0.0003,-0.0002,-0.0002,-0.0004
,SA000680-018,3.0579,,mg/L,0.7,0.0171,0.0172,0.0171,0.017
,SA000680-019,1.647,,mg/L,0.9,0.0094,0.0095,0.0095,0.0093
,SA000680-020,5.08,,mg/L,1,0.0283,0.0283,0.0287,0.0281
,SA000680-021,4.5114,,mg/L,0.6,0.0256,0.0255,0.0258,0.0257
,SA000680-022,2.6802,,mg/L,0.5,0.015,0.015,0.015,0.0149
,PATRON,0.9831,,mg/L,0.6,0.1344,0.1353,0.1344,0.1336
,SA000680-023,1.2201,,mg/L,1.2,0.0069,0.007,0.0069,0.007
,SA000680-024,1.2452,,mg/L,0.7,0.0071,0.0071,0.007,0.0071
,SA000682-016,4.3797,,mg/L,0.7,0.0246,0.0247,0.0244,0.0247
,SA000682-017,1.045,,mg/L,0.7,0.0059,0.0059,0.0059,0.006
,SA000682-018,1.1037,,mg/L,2,0.0062,0.0064,0.0062,0.0062
,PATRON,1.014,,mg/L,0.7,0.1316,0.1308,0.1316,0.1325
,BLANCO,0,,mg/L,>100,0,0,0.0001,-0.0001
,BLANCO REACTIVO,0,,mg/L,13.6,-0.0002,-0.0002,-0.0002,-0.0002
,SA000682-019,1.1689,,mg/L,1.9,0.0063,0.0062,0.0063,0.0064
,SA000682-020,1.6883,,mg/L,7,0.009,0.0087,0.0086,0.0097
,SA000682-022,1.6366,,mg/L,4.5,0.0087,0.0092,0.0085,0.0086
,SA000682-023,2.8392,,mg/L,3.8,0.015,0.0144,0.0149,0.0156
,SA000684-024,1.1519,,mg/L,1.7,0.0061,0.0062,0.0061,0.006
,PATRON,1.0049,,mg/L,0.4,0.1305,0.1299,0.1309,0.1306
,SA000684-025,1.279,,mg/L,1.9,0.0068,0.0069,0.0069,0.0067
,SA000684-026,0.7242,,mg/L,7,0.0039,0.0037,0.0042,0.0037
,SA000684-027,0.839,,mg/L,5.4,0.0044,0.0042,0.0047,0.0044
,SA000684-029,1.0563,,mg/L,5,0.0058,0.006,0.0058,0.0055
,SA000684-030,0.758,,mg/L,5.8,0.0041,0.0039,0.0043,0.004
,PATRON,1.0054,,mg/L,0.9,0.1305,0.1305,0.1294,0.1317
,BLANCO,-0.002,,mg/L,77.5,-0.0003,-0.0004,0,-0.0004
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0.0002,-0.0002,-0.0002
,SA000684-031,0.7385,,mg/L,4.1,0.0039,0.0037,0.0039,0.0041
,SA000685-001,0.9398,,mg/L,3,0.005,0.0049,0.0049,0.0051
,SA000685-003,0.81,,mg/L,3.2,0.0043,0.0042,0.0045,0.0042
,SA000685-004,0.8901,,mg/L,1.2,0.0048,0.0048,0.0048,0.0049
,SA000685-005,0.9835,,mg/L,1.8,0.0053,0.0052,0.0053,0.0053
,PATRON,0.9981,,mg/L,0.6,0.1296,0.1301,0.1287,0.1301
,SA000685-006,0.6226,,mg/L,5.2,0.0034,0.0033,0.0032,0.0036
,SA000685-007,0.8052,,mg/L,3,0.0043,0.0043,0.0042,0.0044
,PATRON,1.0001,,mg/L,0.4,0.1299,0.1302,0.1302,0.1292
,BLANCO,-0.0021,,mg/L,17.5,-0.0003,-0.0003,-0.0002,-0.0003
,BLANCO REACTIVO,0,,mg/L,37,-0.0003,-0.0002,-0.0003,-0.0005
