PATRON,4.9619,,mg/L,0.9,0.0499,1,1,1,0.0504,0.0495,0.0498
BLANCO,0.047,,mg/L,12.1,0.0005,1,1,1,0.0005,0.0005,0.0004
BLANCO REACTIVO,0,,mg/L,9.9,0.0004,1,1,1,0.0003,0.0004,0.0004
FASE 1,0.0342,,mg/L,44.9,0.0003,1,1,1,0.0005,0.0003,0.0002
PATRON,4.8799,,mg/L,1.1,0.049,1,1,1,0.0495,0.0491,0.0485
FASE 2,0.0542,,mg/L,20.4,0.0005,1,1,1,0.0006,0.0006,0.0004
FASE 3,0.0833,,mg/L,10.2,0.0008,1,1,1,0.0009,0.0008,0.0008
PATRON,4.8946,,mg/L,0.7,0.0492,1,1,1,0.0489,0.0496,0.0491
BLANCO,0.0703,,mg/L,12.9,0.0007,1,1,1,0.0007,0.0006,0.0008
BLANCO REACTIVO,0,,mg/L,4.1,0.001,1,1,1,0.0011,0.001,0.001
VSP NORTE,0.0267,,mg/L,21.9,0.0003,1,1,1,0.0003,0.0002,0.0003
CELDA 8.1,0.0252,,mg/L,42.3,0.0003,1,1,1,0.0003,0.0001,0.0003
CELDA 8.2,0.0322,,mg/L,39.5,0.0003,1,1,1,0.0002,0.0003,0.0005
CELDA 8.3,0.2589,,mg/L,3.8,0.0026,1,1,1,0.0027,0.0026,0.0025
PATRON,4.8853,,mg/L,0.4,0.0491,1,1,1,0.0492,0.0489,0.0492
BLANCO,-0.0436,,mg/L,33.3,-0.0004,1,1,1,-0.0005,-0.0003,-0.0006
BLANCO REACTIVO,0,,mg/L,28.1,0.0006,1,1,1,0.0006,0.0007,0.0004
