PATRON,5.0362,,mg/L,1.3,0.0512,1,1,1,0.0508,0.0509,0.052
BLANCO,-0.0148,,mg/L,72,-0.0002,1,1,1,-0.0001,-0.0001,-0.0003
BLANCO REACTIVO,0,,mg/L,2.7,-0.002,1,1,1,-0.002,-0.0019,-0.0019
FASE 1,0.0021,,mg/L,>100,0,1,1,1,0.0003,-0.0001,-0.0001
FASE 2,0.0281,,mg/L,93.4,0.0003,1,1,1,0.0006,0.0001,0.0001
FASE 3,0.0047,,mg/L,34.3,0,1,1,1,0,0.0001,0
VSP NORTE,-0.0069,,mg/L,>100,-0.0001,1,1,1,0,-0.0001,-0.0002
CELDA 8.1,0.0252,,mg/L,59.2,0.0003,1,1,1,0.0001,0.0004,0.0003
CELDA 8.2,0.0224,,mg/L,71.5,0.0002,1,1,1,0.0001,0.0002,0.0004
CELDA 8.3,0.0443,,mg/L,26.9,0.0005,1,1,1,0.0005,0.0006,0.0003
PATRON,5.0433,,mg/L,5.3,0.0513,1,1,1,0.053,0.0528,0.0482
BLANCO,0.0029,,mg/L,>100,0,1,1,1,0.0001,0,0
BLANCO REACTIVO,0,,mg/L,2.1,-0.0027,1,1,1,-0.0026,-0.0026,-0.0027
