Analista,M V G,,,,,,,,,
Fecha de inicio,25/07/2024 08:32 a. m.  GMT: 25/07/2024 02:32 p. m.,,,,,,,,,
Hoja de trabajo,SA004860-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.512,,mg/L,3.2,0.0167,0.0033,0.0169,0.017,0.0161
,BLANCO,0.0054,,mg/L,79.7,0.0002,0.0021,0.0002,0.0003,0
,BLANCO REACTIVO,0,,mg/L,34.1,-0.0014,0.0008,-0.0016,-0.0016,-0.0008
,SA004845-024,0.2214,,mg/L,1.2,0.0206,0.0013,0.0206,0.0204,0.0209
,SA004846-012,0.0577,,mg/L,13,0.0053,0.0023,0.0045,0.0058,0.0057
,SA004846-013,0.0629,,mg/L,2,0.0058,0.0024,0.0059,0.0058,0.0057
,SA004846-014,0.0057,,mg/L,22.8,0.0005,0.0023,0.0006,0.0006,0.0004
,SA004846-015,0.2271,,mg/L,1.6,0.0221,0.0023,0.0225,0.0218,0.0221
,PATRON,0.5176,,mg/L,5.1,0.0168,0.0031,0.0175,0.0171,0.0159
,SA004846-016,0.1493,,mg/L,2.1,0.0139,0.0023,0.0136,0.0138,0.0142
,SA004846-017,0.1959,,mg/L,0.8,0.0183,0.0022,0.0184,0.0182,0.0182
,SA004846-018,0.0666,,mg/L,6.1,0.0063,0.0021,0.0062,0.006,0.0067
,SA004846-031,0.0288,,mg/L,15.6,0.0027,0.0023,0.0028,0.003,0.0022
,SA004849-015,0.2275,,mg/L,0.8,0.0212,0.0018,0.0211,0.0212,0.0214
,PATRON,0.512,,mg/L,14.9,0.0167,0.0028,0.0178,0.0184,0.0138
,BLANCO,0.0076,,mg/L,63.9,0.0002,0.001,0.0004,0.0001,0.0002
,BLANCO REACTIVO,0,,mg/L,28.7,-0.0012,0,-0.0008,-0.0014,-0.0013
