Analista,,,,,,,,,,
Fecha de inicio,17/04/2024 12:37 a. m.  GMT: 17/04/2024 06:37 a. m.,,,,,,,,,
Hoja de trabajo,SA003512-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5148,,mg/L,3.4,0.016,0.0014,0.0161,0.0164,0.0154
,BLANCO,0.0087,,mg/L,77.3,0.0003,0.0003,0.0003,0.0001,0.0005
,BLANCO REACTIVO,0,,mg/L,37.4,0.0002,-0.0007,0.0002,0.0001,0.0003
,SA003494-024,0.401,,mg/L,0.7,0.0369,0.0002,0.0368,0.0368,0.0372
,SA003494-032,0.9777,,mg/L,0.7,0.0887,-0.0001,0.0887,0.0881,0.0894
,SA003502-018,0.439,,mg/L,0.3,0.0393,0.0007,0.0392,0.0395,0.0393
,SA003502-019,0.5641,,mg/L,0.6,0.052,0.0003,0.0519,0.0517,0.0523
,SA003502-020,0.6548,,mg/L,0.7,0.0604,0.0002,0.0599,0.0607,0.0606
,PATRON,0.4866,,mg/L,0.9,0.0157,0.0012,0.0157,0.0155,0.0157
,SA003502-022,0.4588,,mg/L,1.3,0.0411,-0.0004,0.0405,0.0413,0.0416
,SA003502-023,0.284,,mg/L,1.2,0.0253,0.0006,0.025,0.0255,0.0254
,SA003502-024,0.2481,,mg/L,0.3,0.0228,0.0006,0.0228,0.0228,0.0229
,SA003502-025,0.3751,,mg/L,1.1,0.0345,0.0002,0.0341,0.0348,0.0347
,SA003503-024,0.8132,,mg/L,0.3,0.075,0.0007,0.0747,0.0751,0.075
,PATRON,0.4838,,mg/L,1,0.015,0.0014,0.0152,0.0149,0.015
,BLANCO,-0.0053,,mg/L,89.2,-0.0002,0.0002,-0.0003,-0.0001,-0.0001
,BLANCO REACTIVO,0,,mg/L,26.9,0.0003,-0.0007,0.0003,0.0004,0.0003
,SA003503-025,0.3121,,mg/L,1.4,0.0287,0,0.0289,0.029,0.0283
,SA003503-026,0.3116,,mg/L,1.7,0.0287,-0.0001,0.0282,0.0288,0.0291
,SA003503-027,0.4536,,mg/L,0.4,0.0407,-0.0005,0.0406,0.0406,0.0408
,SA003505-015,0.0592,,mg/L,8.3,0.0054,-0.0001,0.0059,0.0054,0.005
,PATRON,0.4915,,mg/L,2.3,0.0158,0.0004,0.0161,0.016,0.0154
,BLANCO,0.0099,,mg/L,16,0.0003,-0.0006,0.0003,0.0004,0.0003
,BLANCO REACTIVO,0,,mg/L,41.3,0.0005,-0.0003,0.0007,0.0003,0.0005
