PATRON,4.9662,,mg/L,0.9,0.0512,1,1,1,0.0517,0.0508,0.0512
BLANCO,-0.0392,,mg/L,9.4,-0.0004,1,1,1,-0.0004,-0.0004,-0.0005
BLANCO REACTIVO,0,,mg/L,29.3,-0.0005,1,1,1,-0.0005,-0.0006,-0.0003
FASE 1,0.0042,,mg/L,>100,0,1,1,1,0.0002,-0.0001,0
FASE 2,0.0156,,mg/L,52.7,0.0002,1,1,1,0.0002,0.0002,0.0001
FASE 3,0.0287,,mg/L,10.7,0.0003,1,1,1,0.0003,0.0003,0.0003
VSP NORTE,-0.0084,,mg/L,23.7,-0.0001,1,1,1,-0.0001,-0.0001,-0.0001
CELDA 8.1,0.0224,,mg/L,92.1,0.0002,1,1,1,0.0003,0,0.0004
CELDA 8.2,0.0187,,mg/L,16.5,0.0002,1,1,1,0.0002,0.0002,0.0002
CELDA 8.3,0.0587,,mg/L,10.2,0.0006,1,1,1,0.0006,0.0006,0.0007
PATRON,4.9893,,mg/L,1.6,0.0514,1,1,1,0.0514,0.0523,0.0506
BLANCO,0.0094,,mg/L,>100,0.0001,1,1,1,0.0001,0,0.0003
BLANCO REACTIVO,0,,mg/L,85.8,-0.0001,1,1,1,-0.0001,-0.0002,0
