PATRON,4.8584,,mg/L,0.3,0.0488,1,1,1,0.0487,0.0489,0.0489
BLANCO,0.0144,,mg/L,>100,0.0001,1,1,1,0,0.0001,0.0003
BLANCO REACTIVO,0,,mg/L,5.4,-0.0021,1,1,1,-0.0022,-0.002,-0.0021
FASE 1,0.0097,,mg/L,24.1,0.0001,1,1,1,0.0001,0.0001,0.0001
FASE 2,0.0364,,mg/L,28.8,0.0004,1,1,1,0.0005,0.0003,0.0003
FASE 3,0.0447,,mg/L,25.1,0.0004,1,1,1,0.0006,0.0004,0.0004
VSP NORTE,0.0099,,mg/L,>100,0.0001,1,1,1,0.0001,0.0002,0
CELDA 8.1,0.0124,,mg/L,>100,0.0001,1,1,1,0,0.0001,0.0003
CELDA 8.2,0.0163,,mg/L,43.9,0.0002,1,1,1,0.0001,0.0002,0.0002
CELDA 8.3,0.064,,mg/L,14.4,0.0006,1,1,1,0.0007,0.0005,0.0007
PATRON,4.9245,,mg/L,1.4,0.0495,1,1,1,0.0495,0.0502,0.0488
BLANCO,-0.0015,,mg/L,>100,0,1,1,1,0,0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,3.7,-0.0021,1,1,1,-0.0021,-0.0022,-0.0022
