PATRON,4.9607,,mg/L,0.4,0.0542,0.054,0.0544,0.0543
BLANCO,0.0065,,mg/L,88.7,0.0001,0,0.0001,0
BLANCO REACTIVO,0,,mg/L,33.9,0.0002,0.0002,0.0001,0.0002
FASE 1,0.0173,,mg/L,18.9,0.0002,0.0002,0.0002,0.0002
FASE 2,0.0278,,mg/L,9,0.0003,0.0003,0.0003,0.0003
FASE 3,0.0255,,mg/L,28.2,0.0003,0.0004,0.0003,0.0002
VSP NORTE,0.0253,,mg/L,20,0.0003,0.0003,0.0002,0.0003
CELDA 8.1,0.039,,mg/L,24.2,0.0004,0.0004,0.0004,0.0006
CELDA 8.2,0.0374,,mg/L,2.9,0.0004,0.0004,0.0004,0.0004
CELDA 8.3,0.0991,,mg/L,3.4,0.0011,0.0011,0.0011,0.0011
PATRON,5.0046,,mg/L,2.1,0.0547,0.0543,0.056,0.0538
BLANCO,0.0212,,mg/L,41.1,0.0002,0.0002,0.0002,0.0003
BLANCO REACTIVO,0,,mg/L,1.9,0.0004,0.0004,0.0004,0.0004
