PATRON,5.0458,,mg/L,0.7,0.1013,0.1012,0.102,0.1005
BLANCO,0.0067,,mg/L,19.2,0.0001,0.0001,0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,>100,0,0.0001,0,-0.0001
H,1.6344,,mg/L,1,0.033,0.0331,0.0333,0.0327
C1,1.6323,,mg/L,0.1,0.033,0.033,0.033,0.033
C2,1.632,,mg/L,0,0.033,0.033,0.033,0.033
PATRON,5.0273,,mg/L,0.1,0.1009,0.1008,0.1009,0.101
BLANCO,0.003,,mg/L,>100,0.0001,0,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,>100,0,-0.0001,0,-0.0001
C3,1.6527,,mg/L,0.8,0.0334,0.0334,0.0331,0.0337
C4,1.6477,,mg/L,0.2,0.0333,0.0332,0.0334,0.0334
T,1.6183,,mg/L,0.3,0.0327,0.0326,0.0328,0.0327
PATRON,5.0421,,mg/L,1.6,0.1012,0.1014,0.0995,0.1027
BLANCO,-0.005,,mg/L,65.3,-0.0001,-0.0001,-0.0001,0
BLANCO REACTIVO,0,,mg/L,24.4,-0.0002,-0.0001,-0.0002,-0.0002
DP1,0.0957,,mg/L,3,0.0019,0.002,0.0019,0.0019
DP2,0.161,,mg/L,3.1,0.0033,0.0031,0.0033,0.0033
DP3,0.0773,,mg/L,7,0.0016,0.0015,0.0017,0.0016
PATRON,5.0375,,mg/L,0.3,0.1011,0.1009,0.101,0.1015
BLANCO,-0.0096,,mg/L,21.7,-0.0002,-0.0002,-0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,12.1,-0.0004,-0.0004,-0.0004,-0.0005
DP4,0.3436,,mg/L,1.6,0.007,0.0071,0.0069,0.0069
DP5,0.1194,,mg/L,9.5,0.0024,0.0026,0.0025,0.0022
DP6,11.5615,,mg/L,0.3,0.2277,0.2275,0.2271,0.2283
PATRON,5.0281,,mg/L,0.3,0.1009,0.1007,0.1012,0.1009
BLANCO,0.0035,,mg/L,>100,0.0001,0,0.0002,0
BLANCO REACTIVO,0,,mg/L,17.6,-0.0005,-0.0005,-0.0004,-0.0005
ELY1,1.6009,,mg/L,0.7,0.0324,0.0321,0.0324,0.0326
ELY2,1.5751,,mg/L,0.9,0.0319,0.0322,0.0317,0.0317
ELY3,1.5223,,mg/L,0.4,0.0308,0.0309,0.0307,0.0307
PATRON,4.987,,mg/L,0.5,0.1001,0.1002,0.1005,0.0996
BLANCO,-0.0031,,mg/L,>100,-0.0001,0,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,15.6,-0.0004,-0.0005,-0.0004,-0.0005
ELY4,1.4878,,mg/L,0.6,0.0301,0.0301,0.0302,0.0299
ELY5,1.4748,,mg/L,1.5,0.0298,0.0299,0.0294,0.0302
PATRON,4.9671,,mg/L,0.5,0.0997,0.0993,0.1003,0.0996
BLANCO,-0.0128,,mg/L,34.8,-0.0003,-0.0002,-0.0003,-0.0003
BLANCO REACTIVO,0,,mg/L,22.4,-0.0007,-0.0006,-0.0007,-0.0009
