PATRON,0.0466,,mg/L,8.6,0.0002,0.0028,-0.0016,0.0031,0.0026,0.0027
BLANCO,-0.0056,,mg/L,>100,0.0002,-0.0001,0.0004,-0.0004,0.0001,0
BLANCO REACTIVO,0,,mg/L,44.9,0.0001,-0.0003,0.0003,-0.0005,-0.0003,-0.0002
H KCA PO,0.0488,,mg/L,10.8,0.0003,0.0029,-0.0079,0.0027,0.0033,0.0027
H KCA PO,0.0497,,mg/L,11.3,0.0003,0.0029,0.0019,0.0032,0.0031,0.0026
H KCA PO,0.0478,,mg/L,10,0.0003,0.0028,-0.0104,0.0025,0.0031,0.0029
PATRON,0.0523,,mg/L,1,0,0.0031,0.0017,0.003,0.0031,0.0031
H KCA PO,0.0498,,mg/L,0.4,0,0.0029,-0.0082,0.0029,0.003,0.0029
H KCA PO,0.047,,mg/L,6.3,0.0002,0.0028,-0.0105,0.003,0.0027,0.0027
PATRON,0.0474,,mg/L,7.2,0.0002,0.0028,-0.0007,0.0031,0.0027,0.0027
BLANCO,-0.0031,,mg/L,47,0.0001,0.0002,-0.013,0.0001,0.0003,0.0003
BLANCO REACTIVO,0,,mg/L,57.4,0.0002,0.0004,-0.0122,0.0002,0.0006,0.0005
M1 PO,0.0482,,mg/L,18.4,0.0005,0.0029,0.0025,0.0031,0.0032,0.0023
M2 PO,0.0385,,mg/L,4.8,0.0001,0.0024,0.0028,0.0024,0.0024,0.0022
M3 PO,0.0371,,mg/L,8.9,0.0002,0.0023,0.0026,0.0023,0.0021,0.0025
M4 PO,0.0258,,mg/L,12.1,0.0002,0.0017,0.0026,0.0019,0.0015,0.0018
PATRON,0.0469,,mg/L,6.7,0.0002,0.0028,-0.0009,0.0028,0.003,0.0026
P KCA PO,0.0224,,mg/L,13.6,0.0002,0.0015,0.0026,0.0017,0.0013,0.0016
PATRON,0.0522,,mg/L,5.8,0.0002,0.0035,-0.0012,0.0036,0.0036,0.0033
BLANCO,-0.002,,mg/L,33.7,0.0002,0.0006,-0.0002,0.0008,0.0006,0.0004
BLANCO REACTIVO,0,,mg/L,45.7,0.0002,0.0005,-0.0001,0.0003,0.0007,0.0005
CELDA 8,0.0507,,mg/L,5.4,0.0002,0.0034,0.0016,0.0032,0.0036,0.0035
CANAL,0.0322,,mg/L,5.6,0.0001,0.0024,0.0028,0.0025,0.0023,0.0025
FASE 1,0.0739,,mg/L,2.8,0.0001,0.0047,0.0022,0.0048,0.0047,0.0045
FASE 2,0.0355,,mg/L,2.6,0.0001,0.0026,0.0022,0.0027,0.0026,0.0026
FASE 3,0.0265,,mg/L,14.9,0.0003,0.0021,0.0024,0.0023,0.0023,0.0018
VSP NORTE,0.0537,,mg/L,7.3,0.0003,0.0036,0.0014,0.0034,0.0035,0.0039
CELDA 8.1,0.0199,,mg/L,20.3,0.0004,0.0018,0.0016,0.0022,0.0015,0.0016
CELDA 8.2,0.0191,,mg/L,16.6,0.0003,0.0017,0.0017,0.002,0.0017,0.0014
CELDA 8.3,0.016,,mg/L,11,0.0002,0.0016,0.002,0.0015,0.0017,0.0014
PATRON,0.0497,,mg/L,3.2,0.0001,0.0034,-0.0016,0.0035,0.0033,0.0034
BLANCO,0.0048,,mg/L,20.5,0.0002,0.001,-0.0011,0.0011,0.0007,0.001
BLANCO REACTIVO,0,,mg/L,10.9,0.0001,0.0008,-0.0004,0.0009,0.0008,0.0008
H KCA PE,0.0384,,mg/L,7.9,0.0002,0.0023,0.0023,0.0021,0.0023,0.0024
H KCA PE,0.0362,,mg/L,15.5,0.0004,0.0026,0.0014,0.0024,0.0024,0.0031
H KCA PE,0.0358,,mg/L,10.1,0.0002,0.0021,0.0022,0.0019,0.0021,0.0024
PATRON,0.0459,,mg/L,4.3,0.0001,0.0032,-0.0023,0.0031,0.0031,0.0033
H KCA PE,0.036,,mg/L,10.6,0.0002,0.0021,0.0023,0.0023,0.0019,0.0022
H KCA PE,0.0379,,mg/L,3.9,0.0001,0.0027,0.0008,0.0026,0.0028,0.0028
PATRON,0.0488,,mg/L,5.9,0.0002,0.0028,-0.0013,0.0028,0.0026,0.0029
BLANCO,0.0027,,mg/L,25.6,0.0001,0.0004,-0.0006,0.0005,0.0003,0.0004
BLANCO REACTIVO,0,,mg/L,50.8,0.0001,0.0002,0,0.0001,0.0001,0.0003
M1 PE,0.021,,mg/L,12.9,0.0002,0.0013,0.0017,0.0015,0.0011,0.0013
M2 PE,0.0164,,mg/L,14.7,0.0002,0.0011,0.0015,0.0009,0.001,0.0012
M3 PE,0.0157,,mg/L,26.5,0.0003,0.001,0.0015,0.0013,0.0008,0.001
M4 PE,0.0096,,mg/L,10.7,0.0001,0.0007,0.0016,0.0007,0.0008,0.0006
PATRON,0.0528,,mg/L,8.6,0.0003,0.003,-0.0022,0.003,0.0033,0.0027
P KCA PE,0.0115,,mg/L,22.5,0.0002,0.0008,0.0014,0.0009,0.0009,0.0006
PATRON,0.0531,,mg/L,7.4,0.0002,0.003,-0.0021,0.0031,0.0032,0.0028
BLANCO,0.0094,,mg/L,6.1,0,0.0007,-0.0013,0.0007,0.0006,0.0007
BLANCO REACTIVO,0,,mg/L,66,0.0001,0.0002,0.0004,0.0001,0.0002,0.0003
ELY 1,0.0176,,mg/L,6.6,0.0001,0.0011,0.0011,0.0012,0.0012,0.001
