Analista,MVG,,,,,,,,
Fecha de inicio,05:54 a. m. 20/02/2026  GMT: 11:54 a. m. 20/02/2026,,,,,,,,
Hoja de trabajo,SA008046,,,,,,,,
Comentario,,,,,,,,,
Métodos,Au,,,,,,,,
,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.5143,,mg/L,1,2,0.017,-0.0021,
,BLANCO,0.0079,,mg/L,1,>100,0.0003,-0.0006,
,BLANCO REACTIVO,0,,mg/L,1,25.6,0.0014,0.0002,
,SA008046-001,0.1558,,mg/L,1,1.4,0.0222,-0.0019,30
,SA008046-002,0.1527,,mg/L,1,1.1,0.0217,-0.0024,30
,SA008046-003,0.0035,,mg/L,1,55.1,0.0005,-0.0014,30.01
,SA008046-004,0.0026,,mg/L,1,40,0.0004,-0.0018,30.02
,SA008046-005,1.0988,,mg/L,1,0.9,0.169,0.0015,30.02
,PATRON,0.5039,,mg/L,1,1.1,0.0166,-0.0026,
,SA008046-006,0.0988,,mg/L,1,1.8,0.0139,-0.002,30.01
,SA008046-007,0.1772,,mg/L,1,1.4,0.0253,-0.002,30.03
,SA008046-008,0.1491,,mg/L,1,2.9,0.0212,-0.0019,30.01
,SA008046-009,0.0863,,mg/L,1,2.4,0.0122,-0.0018,30.01
,SA008046-010,0.0599,,mg/L,1,1.6,0.0084,-0.0026,30
,PATRON,0.5159,,mg/L,1,1.2,0.017,-0.0037,
,BLANCO,0.0233,,mg/L,1,58.2,0.0008,-0.0022,
,BLANCO REACTIVO,0,,mg/L,1,35,0.0015,-0.0009,
,SA008046-011,0.1181,,mg/L,1,3.4,0.0167,-0.0024,30.01
,SA008046-012,0.1573,,mg/L,1,1.6,0.0224,-0.0021,30.02
,SA008046-013,0.003,,mg/L,1,69.6,0.0004,-0.0022,3
,PATRON,0.499,,mg/L,1,2.8,0.0165,-0.0032,
,BLANCO,-0.0027,,mg/L,1,>100,-0.0001,-0.0012,
,BLANCO REACTIVO,0,,mg/L,1,>100,0.0004,0,
