Analista,NR,,,,,,,,
Fecha de inicio,07:14 a. m. 19/01/2026  GMT: 01:14 p. m. 19/01/2026,,,,,,,,
Hoja de trabajo,SA007730,,,,,,,,
Comentario,,,,,,,,,
Métodos,Au,,,,,,,,
,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.4957,,mg/L,1,6.4,0.0179,0.0006,
,BLANCO,0.0047,,mg/L,1,>100,0.0002,0,
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0003,0.0001,
,SA007730-001,0.0284,,mg/L,1,12.3,0.0043,-0.0021,30
,SA007730-002,0.0517,,mg/L,1,4.8,0.0079,-0.0011,30
,SA007730-003,0.0189,,mg/L,1,13.7,0.0029,-0.0013,30.01
,SA007730-004,0.0259,,mg/L,1,15.2,0.0039,0.0015,30.01
,SA007730-005,0.0668,,mg/L,1,3.7,0.0103,0.0004,30
,PATRON,0.4928,,mg/L,1,6.8,0.0178,-0.0004,
,SA007730-006,0.0642,,mg/L,1,10,0.0098,0.0008,30
,SA007730-007,0.167,,mg/L,1,3.4,0.026,0.0004,30
,SA007730-008,0.0398,,mg/L,1,4.3,0.0061,-0.0004,30
,SA007730-009,0.3325,,mg/L,1,4.9,0.0528,-0.0002,30
,SA007730-010,0.0538,,mg/L,1,10.5,0.0082,0.0015,30
,PATRON,0.4989,,mg/L,1,6.6,0.018,-0.0025,
,BLANCO,0.0125,,mg/L,1,>100,0.0004,0.0008,
,BLANCO REACTIVO,0,,mg/L,1,63,-0.0011,0.0003,
,SA007730-011,0.059,,mg/L,1,5.6,0.009,-0.0008,30
,SA007730-012,0.2837,,mg/L,1,2.1,0.0448,-0.0037,30
,SA007730-013,0.0555,,mg/L,1,8.5,0.0085,-0.0013,30
,SA007730-014,0.1686,,mg/L,1,2.1,0.0262,-0.0018,30.01
,SA007730-015,0.0638,,mg/L,1,4.7,0.0098,-0.0031,30
,PATRON,0.4827,,mg/L,1,2.3,0.0174,-0.0036,
,SA007730-016,0.0517,,mg/L,1,1.2,0.0079,-0.0005,30.01
,SA007730-017,0.6101,,mg/L,1,0.9,0.0997,-0.0032,30
,SA007730-018,0.3834,,mg/L,1,0.9,0.0613,-0.0031,30
,SA007730-019,0.382,,mg/L,1,14.1,0.061,-0.0041,30
,SA007730-020,0.0047,,mg/L,1,>100,0.0007,-0.0038,30
,PATRON,0.5065,,mg/L,1,2.6,0.0184,0.0023,
,BLANCO,-0.003,,mg/L,1,>100,-0.0001,0.002,
,BLANCO REACTIVO,0,,mg/L,1,30.2,-0.0011,0.0004,
,SA007730-021,0.381,,mg/L,1,2.2,0.0615,0.0018,30
,SA007730-022,0.0044,,mg/L,1,>100,0.0007,0.0012,3
,SA007730-023,0.0097,,mg/L,1,49.5,0.0015,0.0007,30
,SA007730-024,1.2089,,mg/L,1,0.4,0.2057,-0.0001,3
,SA007730-025,0.4586,,mg/L,1,30.1,0.0746,0.0042,3
,PATRON,0.4901,,mg/L,1,1,0.0178,0.003,
,BLANCO,-0.0111,,mg/L,1,>100,-0.0004,0.0021,
,BLANCO REACTIVO,0,,mg/L,1,33.1,-0.0007,0.0009,
