PATRON,1.0113,,mg/L,0.7,0.0002,0.0207,0.0209,0.0206,0.0206
BLANCO,0.0006,,mg/L,7.8,0,0.0006,0.0006,0.0005,0.0006
BLANCO REACTIVO,0,,mg/L,10.8,0.0001,0.0006,0.0007,0.0006,0.0007
H,0.1168,,mg/L,2.7,0.0001,0.0029,0.003,0.0028,0.0029
C1,0.1199,,mg/L,3.3,0.0001,0.0029,0.003,0.0028,0.003
C2,0.1263,,mg/L,2,0.0001,0.0031,0.003,0.0031,0.0031
PATRON,1.0061,,mg/L,0.4,0.0001,0.0206,0.0205,0.0207,0.0206
BLANCO,0.0107,,mg/L,2.1,0,0.0008,0.0008,0.0008,0.0008
BLANCO REACTIVO,0,,mg/L,22.1,0.0001,0.0003,0.0003,0.0003,0.0004
C3,0.1152,,mg/L,2.5,0.0001,0.0029,0.0029,0.0028,0.0028
C4,0.1136,,mg/L,2.5,0.0001,0.0028,0.0028,0.0027,0.0029
T,0.1168,,mg/L,1.2,0,0.0029,0.0029,0.0029,0.0029
PATRON,0.9953,,mg/L,0.3,0.0001,0.0204,0.0204,0.0204,0.0203
BLANCO,0.001,,mg/L,3.2,0,0.0006,0.0006,0.0006,0.0006
BLANCO REACTIVO,0,,mg/L,12.3,0.0001,0.0004,0.0004,0.0005,0.0005
DP1,0.0847,,mg/L,3.4,0.0001,0.0022,0.0023,0.0023,0.0022
DP2,0.0765,,mg/L,3,0.0001,0.0021,0.0021,0.002,0.0021
DP3,0.0748,,mg/L,4.1,0.0001,0.002,0.0021,0.0021,0.002
PATRON,1.0079,,mg/L,0.8,0.0002,0.0206,0.0205,0.0208,0.0206
BLANCO,-0.0008,,mg/L,4.1,0,0.0005,0.0005,0.0006,0.0005
BLANCO REACTIVO,0,,mg/L,10,0,0.0005,0.0005,0.0005,0.0005
DP4,0.121,,mg/L,1.4,0,0.003,0.003,0.003,0.0029
DP5,0.0457,,mg/L,3.3,0,0.0015,0.0015,0.0014,0.0015
DP6,0.2638,,mg/L,1,0.0001,0.0058,0.0058,0.0059,0.0058
PATRON,1.0045,,mg/L,1,0.0002,0.0206,0.0204,0.0204,0.0208
BLANCO,0.0011,,mg/L,8.1,0,0.0006,0.0005,0.0006,0.0006
BLANCO REACTIVO,0,,mg/L,18.4,0.0001,0.0006,0.0007,0.0006,0.0005
ELY1,0.122,,mg/L,1.5,0,0.003,0.003,0.0029,0.003
ELY2,0.1199,,mg/L,1.6,0,0.0029,0.0029,0.003,0.003
ELY3,0.1179,,mg/L,2.3,0.0001,0.0029,0.003,0.0029,0.0028
PATRON,1.009,,mg/L,0.4,0.0001,0.0207,0.0206,0.0207,0.0206
BLANCO,0.0002,,mg/L,5.8,0,0.0006,0.0005,0.0006,0.0005
BLANCO REACTIVO,0,,mg/L,5,0,0.0007,0.0006,0.0007,0.0007
ELY4,0.1143,,mg/L,1.4,0,0.0028,0.0028,0.0028,0.0029
ELY5,0.113,,mg/L,3,0.0001,0.0028,0.0028,0.0027,0.0029
PATRON,1.0063,,mg/L,0.6,0.0001,0.0206,0.0207,0.0205,0.0206
BLANCO,-0.0055,,mg/L,15.7,0.0001,0.0004,0.0005,0.0004,0.0005
BLANCO REACTIVO,0,,mg/L,12.2,0.0001,0.0008,0.0007,0.0007,0.0009
