PATRON,4.9613,,mg/L,0.2,0.0516,0.0516,0.0515,0.0517
BLANCO,0.0129,,mg/L,45.6,0.0001,0.0001,0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,13,-0.0003,-0.0003,-0.0003,-0.0003
FASE 1,0.0092,,mg/L,58.3,0.0001,0.0001,0,0.0001
FASE 2,0.02,,mg/L,28.1,0.0002,0.0002,0.0002,0.0003
FASE 3,0.0365,,mg/L,16,0.0004,0.0004,0.0004,0.0003
VSP NORTE,0.0308,,mg/L,23.6,0.0003,0.0003,0.0002,0.0004
CELDA 8.1,0.0119,,mg/L,77.7,0.0001,0,0.0001,0.0002
CELDA 8.2,0.0112,,mg/L,39.2,0.0001,0.0002,0.0001,0.0001
CELDA 8.3,0.5398,,mg/L,1.9,0.0057,0.0058,0.0058,0.0056
PATRON,4.916,,mg/L,0.5,0.0511,0.0508,0.0513,0.0513
BLANCO,0.0173,,mg/L,38.6,0.0002,0.0003,0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,9.2,-0.0005,-0.0005,-0.0006,-0.0005
