PATRON,4.9964,,mg/L,0.5,0.0539,1,1,1,0.0537,0.0542,0.0538
BLANCO,-0.0059,,mg/L,>100,-0.0001,1,1,1,0.0001,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,41.7,0.0001,1,1,1,0.0002,0.0002,0.0001
FASE 1,0.0365,,mg/L,37.7,0.0004,1,1,1,0.0003,0.0006,0.0003
PATRON,4.934,,mg/L,0.3,0.0532,1,1,1,0.0531,0.0532,0.0534
FASE 2,0.0271,,mg/L,35.9,0.0003,1,1,1,0.0003,0.0002,0.0004
FASE 3,0.028,,mg/L,34.5,0.0003,1,1,1,0.0004,0.0003,0.0002
PATRON,4.8742,,mg/L,0.5,0.0526,1,1,1,0.0524,0.0526,0.0529
BLANCO,-0.002,,mg/L,>100,0,1,1,1,-0.0001,0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,>100,0.0001,1,1,1,-0.0001,0.0002,0.0002
VSP NORTE,0.024,,mg/L,61.8,0.0003,1,1,1,0.0003,0.0001,0.0004
CELDA 8.1,0.0366,,mg/L,43.6,0.0004,1,1,1,0.0003,0.0006,0.0003
CELDA 8.2,0.0416,,mg/L,59.4,0.0005,1,1,1,0.0006,0.0001,0.0007
CELDA 8.3,2.2036,,mg/L,1.1,0.0239,1,1,1,0.0237,0.024,0.0242
PATRON,4.9981,,mg/L,1.3,0.0531,1,1,1,0.0524,0.0531,0.0537
BLANCO,0.001,,mg/L,>100,0,1,1,1,0.0001,-0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,43.6,0.0001,1,1,1,0,0.0001,0.0001
