PATRON,5.0488,,mg/L,0.5,0.0515,0.0514,0.0513,0.0518
BLANCO,0.0155,,mg/L,22,0.0002,0.0001,0.0002,0.0002
BLANCO REACTIVO,0,,mg/L,56.7,-0.0001,-0.0001,0,-0.0001
FASE 1,0.0229,,mg/L,33.7,0.0002,0.0002,0.0003,0.0002
FASE 2,0.029,,mg/L,23.3,0.0003,0.0003,0.0002,0.0004
FASE 3,0.0717,,mg/L,8.8,0.0007,0.0008,0.0007,0.0008
VSP NORTE,0.0266,,mg/L,21.8,0.0003,0.0003,0.0003,0.0002
CELDA 8.1,0.0404,,mg/L,19.7,0.0004,0.0005,0.0003,0.0004
CELDA 8.2,0.0357,,mg/L,10.8,0.0004,0.0004,0.0004,0.0003
CELDA 8.3,0.146,,mg/L,1.9,0.0015,0.0015,0.0016,0.0015
PATRON,4.9952,,mg/L,0.2,0.051,0.0511,0.0508,0.051
BLANCO,0.0173,,mg/L,70.3,0.0002,0.0003,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,>100,0.0001,0.0001,0,0.0001
