PATRON,0.1871,,mg/L,0.6,0.0086,-0.0015,1,1,1,0.0086,0.0085,0.0085
BLANCO,-0.0051,,mg/L,75,-0.0006,-0.0003,1,1,1,-0.001,-0.0006,-0.0001
BLANCO REACTIVO,0,,mg/L,16.2,-0.0024,0.0003,1,1,1,-0.0027,-0.0025,-0.002
H KCA PO,-0.0069,,mg/L,45.9,-0.0007,0.0034,1,1,1,-0.0009,-0.0003,-0.0008
H KCA PO,-0.0094,,mg/L,38,-0.0008,0.0031,1,1,1,-0.0008,-0.0011,-0.0005
H KCA PO,0.0099,,mg/L,>100,0.0001,0.0052,1,1,1,0.0003,0.0002,-0.0001
PATRON,0.1961,,mg/L,3,0.009,0.0012,1,1,1,0.0087,0.009,0.0093
H KCA PO,-0.0011,,mg/L,32.4,-0.0004,0.0055,1,1,1,-0.0003,-0.0005,-0.0005
H KCA PO,-0.0016,,mg/L,45.8,-0.0004,0.0051,1,1,1,-0.0006,-0.0003,-0.0003
PATRON,0.1876,,mg/L,1.1,0.0086,0.0011,1,1,1,0.0087,0.0085,0.0086
BLANCO,-0.0044,,mg/L,54.1,-0.0006,0.0027,1,1,1,-0.0005,-0.0003,-0.0009
BLANCO REACTIVO,0,,mg/L,10.3,-0.0027,0.0006,1,1,1,-0.0024,-0.0029,-0.0028
M1 PO,0.0012,,mg/L,54,-0.0003,0.0059,1,1,1,-0.0002,-0.0002,-0.0005
M2 PO,0.0001,,mg/L,26.3,-0.0003,0.0057,1,1,1,-0.0003,-0.0003,-0.0004
M3 PO,-0.0092,,mg/L,29.1,-0.0008,0.0055,1,1,1,-0.0008,-0.0005,-0.001
M4 PO,-0.005,,mg/L,25.8,-0.0006,0.0051,1,1,1,-0.0005,-0.0008,-0.0005
PATRON,0.184,,mg/L,1.9,0.0084,0.0015,1,1,1,0.0086,0.0084,0.0082
P KCA PO,-0.0107,,mg/L,28.9,-0.0009,0.0056,1,1,1,-0.001,-0.001,-0.0006
PATRON,0.1811,,mg/L,1.2,0.0083,0.0015,1,1,1,0.0082,0.0083,0.0083
