Analista,MVG,,,,,,,,
Fecha de inicio,06:20 a. m. 21/02/2026  GMT: 12:20 p. m. 21/02/2026,,,,,,,,
Hoja de trabajo,SA008054,,,,,,,,
Comentario,,,,,,,,,
Métodos,Au,,,,,,,,
,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.5186,,mg/L,1,2.5,0.0179,0.0001,
,BLANCO,0.011,,mg/L,1,30.4,0.0004,-0.0006,
,BLANCO REACTIVO,0,,mg/L,1,39,0.0006,-0.0004,
,SA008054-001,0.1449,,mg/L,1,0.9,0.0215,0.0003,30.04
,SA008054-002,0.1605,,mg/L,1,1.3,0.0238,0.0001,30.02
,SA008054-003,0.0645,,mg/L,1,4.3,0.0095,0,30.04
,SA008054-004,0.6284,,mg/L,1,0.9,0.095,0.0033,30.01
,SA008054-005,0.0393,,mg/L,1,4.9,0.0058,0.0005,30
,PATRON,0.4756,,mg/L,1,2.6,0.0164,0.0005,
,SA008054-006,0.069,,mg/L,1,3.9,0.0102,0.0009,30.04
,SA008054-007,0.1189,,mg/L,1,0.4,0.0175,0.0009,30.02
,SA008054-008,0.3886,,mg/L,1,0.4,0.0583,0.0001,30.03
,SA008054-009,0.2544,,mg/L,1,1.2,0.0379,0.0002,30.01
,SA008054-010,0.1016,,mg/L,1,2.4,0.015,0.0003,30.02
,PATRON,0.4992,,mg/L,1,1.8,0.0172,0,
,BLANCO,0.0111,,mg/L,1,>100,0.0004,0,
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0002,-0.0003,
,SA008054-011,0.11,,mg/L,1,1.3,0.0162,-0.0002,30.03
,SA008054-012,0.0951,,mg/L,1,0.8,0.014,-0.0006,30
,SA008054-013,0.0864,,mg/L,1,1.4,0.0127,-0.0002,30.01
,SA008054-014,0.0713,,mg/L,1,6.1,0.0105,-0.0005,30.01
,SA008054-015,0.0611,,mg/L,1,2.1,0.009,-0.0004,30.03
,PATRON,0.4775,,mg/L,1,1.4,0.0164,0,
,SA008054-016,0.0663,,mg/L,1,4.8,0.0098,-0.0007,30.03
,SA008054-017,0.053,,mg/L,1,4.4,0.0078,-0.0001,30.01
,SA008054-018,0.0483,,mg/L,1,4.8,0.0071,0.0004,30
,SA008054-019,0.0017,,mg/L,1,>100,0.0003,-0.0002,30.01
,SA008054-020,0.0925,,mg/L,1,3.1,0.0136,-0.0005,30.02
,PATRON,0.4922,,mg/L,1,2,0.0169,-0.0002,
,BLANCO,0.0007,,mg/L,1,>100,0,-0.0011,
,BLANCO REACTIVO,0,,mg/L,1,>100,0.0001,-0.001,
,SA008054-021,0.0617,,mg/L,1,4.6,0.0091,-0.0003,30
,SA008054-022,0.1087,,mg/L,1,2.3,0.016,-0.0005,30.02
,SA008054-023,0.1078,,mg/L,1,1.6,0.0159,-0.0008,30.03
,SA008054-024,0.1163,,mg/L,1,1.6,0.0172,-0.0004,30
,SA008054-025,0.002,,mg/L,1,>100,0.0003,-0.0006,3
,PATRON,0.493,,mg/L,1,1.6,0.017,-0.0004,
,SA008054-026,0.0589,,mg/L,1,4.1,0.0087,-0.0005,30.04
,SA008054-027,0.114,,mg/L,1,1.9,0.0168,-0.0002,30.03
,SA008054-028,0.0975,,mg/L,1,1,0.0144,-0.0005,30
,SA008054-029,0.3872,,mg/L,1,0.8,0.0581,-0.0007,30.02
,SA008054-030,0.2247,,mg/L,1,0.7,0.0334,-0.001,30.01
,PATRON,0.5185,,mg/L,1,0.1,0.0179,-0.0005,
,BLANCO,0.0082,,mg/L,1,70.2,0.0003,-0.0022,
,BLANCO REACTIVO,0,,mg/L,1,>100,0.0005,-0.0014,
,SA008054-031,0.0495,,mg/L,1,4.7,0.0073,-0.0011,30.04
,PATRON,0.5025,,mg/L,1,2.3,0.0173,-0.0012,
,BLANCO,0.0058,,mg/L,1,>100,0.0002,-0.0017,
,BLANCO REACTIVO,0,,mg/L,1,>100,0.0003,-0.0017,
