PATRON,5.0882,,mg/L,1.4,0.0548,1,1,1,0.0549,0.054,0.0556
BLANCO,-0.0522,,mg/L,20.5,-0.0006,1,1,1,-0.0007,-0.0004,-0.0006
BLANCO REACTIVO,0,,mg/L,6.5,0.0013,1,1,1,0.0013,0.0014,0.0012
FASE 1,0.0378,,mg/L,28.5,0.0004,1,1,1,0.0003,0.0005,0.0005
FASE 2,0.0408,,mg/L,21.1,0.0005,1,1,1,0.0006,0.0004,0.0004
FASE 3,0.0613,,mg/L,21.5,0.0007,1,1,1,0.0005,0.0008,0.0007
VSP NORTE,0.0684,,mg/L,9.8,0.0008,1,1,1,0.0008,0.0007,0.0008
CELDA 8.1,0.0873,,mg/L,11.8,0.001,1,1,1,0.001,0.0009,0.0011
CELDA 8.2,0.0757,,mg/L,5.1,0.0008,1,1,1,0.0008,0.0008,0.0009
CELDA 8.3,0.1021,,mg/L,3.3,0.0011,1,1,1,0.0012,0.0012,0.0011
