PATRON,4.9781,,mg/L,1,0.056,1,1,1,0.0554,0.0561,0.0565
BLANCO,0.016,,mg/L,86.9,0.0002,1,1,1,0,0.0003,0.0002
BLANCO REACTIVO,0,,mg/L,4.6,0.0019,1,1,1,0.0019,0.0018,0.0019
FASE 1,0.0462,,mg/L,30.5,0.0005,1,1,1,0.0003,0.0006,0.0006
PATRON,4.8929,,mg/L,0.5,0.055,1,1,1,0.0548,0.0554,0.0549
FASE 2,0.0806,,mg/L,27,0.0009,1,1,1,0.0012,0.0009,0.0007
FASE 3,0.1085,,mg/L,12.7,0.0012,1,1,1,0.0012,0.0012,0.0014
PATRON,4.8336,,mg/L,1.2,0.0544,1,1,1,0.0536,0.0546,0.0549
BLANCO,0.0018,,mg/L,>100,0,1,1,1,0.0001,-0.0001,0
BLANCO REACTIVO,0,,mg/L,45.4,0.0004,1,1,1,0.0003,0.0002,0.0006
VSP NORTE,0.0273,,mg/L,99.1,0.0003,1,1,1,0.0006,0.0003,0
CELDA 8.1,0.0661,,mg/L,19.3,0.0008,1,1,1,0.0006,0.0008,0.0009
CELDA 8.2,0.0757,,mg/L,16.2,0.0009,1,1,1,0.0009,0.001,0.0007
CELDA 8.3,0.7581,,mg/L,1.4,0.0087,1,1,1,0.0086,0.0087,0.0088
PATRON,4.7222,,mg/L,0.3,0.0501,1,1,1,0.0501,0.0499,0.0503
BLANCO,0.0015,,mg/L,>100,0,1,1,1,0.0001,-0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,15,0.0005,1,1,1,0.0005,0.0004,0.0006
