Analista,,,,,,,,,
Fecha de inicio,05:19 p. m. 24/01/2026  GMT: 11:19 p. m. 24/01/2026,,,,,,,,
Hoja de trabajo,SA007800,,,,,,,,
Comentario,,,,,,,,,
Métodos,Au,,,,,,,,
,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.5013,,mg/L,1,1.1,0.0191,0.0007,
,BLANCO,0.0032,,mg/L,1,>100,0.0001,0.0014,
,BLANCO REACTIVO,0,,mg/L,1,11.7,0.0007,-0.0004,
,SA007800-001,0.0344,,mg/L,1,16.5,0.0055,-0.0003,30.01
,SA007800-002,0.0359,,mg/L,1,10.9,0.0058,-0.0003,30.01
,SA007800-003,0.155,,mg/L,1,4.4,0.0254,0.0031,30
,SA007800-004,0.3,,mg/L,1,0.2,0.0504,-0.0006,3
,SA007800-005,-0.0021,,mg/L,1,>100,-0.0003,-0.001,30.01
,PATRON,0.4804,,mg/L,1,2.6,0.0182,-0.0002,
,SA007800-006,0.0782,,mg/L,1,0.9,0.0126,-0.0005,30
,SA007800-007,0.2121,,mg/L,1,2.1,0.0351,-0.0003,30.01
,SA007800-008,0.2437,,mg/L,1,3.1,0.0406,-0.0015,30
,SA007800-009,0.2821,,mg/L,1,1.5,0.0473,-0.0011,30.01
,SA007800-010,0.213,,mg/L,1,4.6,0.0353,-0.0004,30
,PATRON,0.4946,,mg/L,1,1.6,0.0188,0.0004,
,BLANCO,-0.0069,,mg/L,1,>100,-0.0003,-0.0003,
,BLANCO REACTIVO,0,,mg/L,1,>100,0.0002,0.0004,
,SA007800-011,0.2889,,mg/L,1,2.6,0.0485,-0.0002,30.01
,SA007800-012,0.1268,,mg/L,1,1.5,0.0207,-0.0004,30
,SA007800-013,0.0425,,mg/L,1,3.6,0.0068,-0.0001,30.01
,SA007800-014,0.1647,,mg/L,1,0.6,0.0271,0.0004,30
,SA007800-015,1.0982,,mg/L,1,1.7,0.1993,0.0004,30
,PATRON,0.4831,,mg/L,1,1.9,0.0183,0,
,SA007800-016,0.1428,,mg/L,1,2.3,0.0234,0.0001,30.01
,SA007800-017,0.1137,,mg/L,1,2.9,0.0185,-0.0014,30
,SA007800-018,0.1891,,mg/L,1,2.6,0.0312,0.0002,30
,SA007800-019,0.085,,mg/L,1,3.1,0.0138,-0.0005,30
,SA007800-020,0.2429,,mg/L,1,1.5,0.0404,-0.0003,30
,PATRON,0.484,,mg/L,1,2,0.0184,0.0004,
,BLANCO,0.0082,,mg/L,1,>100,0.0003,-0.0001,
,BLANCO REACTIVO,0,,mg/L,1,38.7,0.0005,0,
,SA007800-021,0.1956,,mg/L,1,0.5,0.0323,-0.0009,30
,SA007800-022,0.1198,,mg/L,1,3.2,0.0195,-0.0005,30
,SA007800-023,0.0017,,mg/L,1,48.6,0.0003,-0.0004,30
,SA007800-024,0.0297,,mg/L,1,8.6,0.005,0.0004,30
,SA007800-025,0.0271,,mg/L,1,10.8,0.0046,0.0011,30
,PATRON,0.4827,,mg/L,1,2.1,0.0183,0.0003,
,SA007800-026,0.0329,,mg/L,1,5.7,0.0053,-0.0009,30.01
,SA007800-027,0.0422,,mg/L,1,9.9,0.0068,0.0003,30.01
,SA007800-028,0.034,,mg/L,1,12,0.0055,0.0004,30
,SA007800-029,0.0342,,mg/L,1,2.8,0.0055,-0.0001,30.01
,SA007800-030,0.0704,,mg/L,1,1,0.0114,-0.0004,30
,PATRON,0.4893,,mg/L,1,1.4,0.0188,0.0021,
,BLANCO,-0.0065,,mg/L,1,>100,-0.0002,-0.0014,
,BLANCO REACTIVO,0,,mg/L,1,72.7,0.0003,-0.0012,
,SA007800-031,0.1079,,mg/L,1,5.3,0.0177,0.0005,30
,SA007800-032,0.0019,,mg/L,1,21.8,0.0003,0.0009,3
,PATRON,0.4878,,mg/L,1,0.1,0.0187,0.0019,
,BLANCO,-0.0035,,mg/L,1,83.8,-0.0001,0.0001,
,BLANCO REACTIVO,0,,mg/L,1,>100,0,-0.0004,
