Analista,ECG,,,,,,,,,
Fecha de inicio,04/08/2024 03:51 a. m.  GMT: 04/08/2024 09:51 a. m.,,,,,,,,,
Hoja de trabajo,SA004987-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5044,,mg/L,0.9,0.016,0.0011,0.016,0.0159,0.0162
,BLANCO,0.009,,mg/L,28.2,0.0003,-0.0001,0.0004,0.0003,0.0002
,BLANCO REACTIVO,0,,mg/L,>100,-0.0002,0.0003,-0.0005,-0.0002,0.0001
,SA004968-015,0.2471,,mg/L,0.2,0.0227,0.001,0.0228,0.0227,0.0227
,SA004968-016,0.2041,,mg/L,0.7,0.0188,0.0011,0.0189,0.0186,0.0188
,SA004968-017,0.1854,,mg/L,1.4,0.0171,0.0011,0.0168,0.0173,0.017
,SA004968-018,0.9831,,mg/L,1.8,0.0895,0,0.0877,0.0903,0.0906
,SA004968-019,0.3118,,mg/L,0.2,0.0287,0.0008,0.0286,0.0287,0.0287
,PATRON,0.5057,,mg/L,1.6,0.0163,0.0014,0.0163,0.016,0.0165
,SA004968-021,0.2295,,mg/L,2.2,0.0211,0.0008,0.0213,0.0214,0.0206
,SA004968-023,0.1745,,mg/L,1.8,0.016,0.0009,0.0162,0.0162,0.0157
,SA004969-001,0.2686,,mg/L,0.5,0.0247,0.001,0.0247,0.0248,0.0245
,SA004969-002,0.15,,mg/L,0.6,0.0138,0.0007,0.0137,0.0138,0.0139
,SA004969-003,0.2235,,mg/L,2.2,0.0206,0.0005,0.0211,0.0202,0.0205
,PATRON,0.508,,mg/L,0.3,0.0163,0.0012,0.0164,0.0163,0.0164
,BLANCO,0.0065,,mg/L,>100,0.0002,0.0003,0.0007,-0.0001,0
,BLANCO REACTIVO,0,,mg/L,>100,-0.0002,0,-0.0006,0.0002,-0.0002
,SA004969-004,0.1347,,mg/L,3.3,0.0124,0.0008,0.0128,0.0123,0.012
,PATRON,0.5023,,mg/L,1.4,0.0161,0.0012,0.0163,0.0159,0.0163
,BLANCO,0.0022,,mg/L,>100,0.0001,0.0002,-0.0002,-0.0002,0.0006
,BLANCO REACTIVO,0,,mg/L,>100,-0.0003,0,0.0001,-0.0007,-0.0002
