PATRON,0.1989,,mg/L,5.7,0.0085,-0.0001,1,1,1,0.009,0.0081,0.0084
BLANCO,-0.0006,,mg/L,>100,-0.0002,0.0006,1,1,1,-0.0002,-0.0004,0.0001
BLANCO REACTIVO,0,,mg/L,17.9,-0.0004,0.0006,1,1,1,-0.0005,-0.0004,-0.0003
H KCA PO,0.0106,,mg/L,>100,0.0003,0.0034,1,1,1,0.0008,0.0002,0.0001
H KCA PO,0.008,,mg/L,40.7,0.0002,0.0037,1,1,1,0.0002,0.0002,0.0003
H KCA PO,0.0091,,mg/L,45.5,0.0003,0.0037,1,1,1,0.0003,0.0001,0.0004
PATRON,0.2032,,mg/L,1.1,0.0087,0.0002,1,1,1,0.0088,0.0086,0.0086
H KCA PO,0.0067,,mg/L,>100,0.0002,0.0045,1,1,1,0.0005,-0.0002,0.0001
H KCA PO,0.0018,,mg/L,>100,-0.0001,0.0047,1,1,1,0,0.0004,-0.0005
PATRON,0.1924,,mg/L,3,0.0082,0.0009,1,1,1,0.0085,0.008,0.0081
BLANCO,-0.0057,,mg/L,>100,-0.0004,0.0017,1,1,1,0,-0.0004,-0.0008
BLANCO REACTIVO,0,,mg/L,60.4,-0.0007,0.001,1,1,1,-0.0007,-0.0003,-0.0011
M1 PO,0.0057,,mg/L,69.7,0.0001,0.0041,1,1,1,0.0002,0.0002,0
M2 PO,-0.0031,,mg/L,62.5,-0.0003,0.004,1,1,1,-0.0003,-0.0004,-0.0001
M3 PO,-0.0075,,mg/L,20.1,-0.0005,0.0041,1,1,1,-0.0005,-0.0006,-0.0004
M4 PO,-0.0063,,mg/L,22.5,-0.0004,0.0041,1,1,1,-0.0004,-0.0003,-0.0005
PATRON,0.1955,,mg/L,2.2,0.0083,0.0013,1,1,1,0.0083,0.0082,0.0085
P KCA PO,-0.0104,,mg/L,25.5,-0.0006,0.0058,1,1,1,-0.0004,-0.0006,-0.0007
PATRON,0.1915,,mg/L,2.4,0.0082,0.0023,1,1,1,0.0084,0.008,0.0081
BLANCO,0.0003,,mg/L,>100,-0.0001,0.0025,1,1,1,-0.0003,-0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,12.2,-0.0011,0.0015,1,1,1,-0.0009,-0.0012,-0.0012
CELDA 8,0.0041,,mg/L,>100,0,0.0057,1,1,1,0.0001,0,0
PATRON,0.1974,,mg/L,1.5,0.0084,0.0024,1,1,1,0.0085,0.0084,0.0083
BLANCO,-0.004,,mg/L,5.6,-0.0003,0.0028,1,1,1,-0.0003,-0.0003,-0.0003
BLANCO REACTIVO,0,,mg/L,21.7,-0.0014,0.0017,1,1,1,-0.0017,-0.0012,-0.0012
H KCA PE,0.0072,,mg/L,55.3,0.0002,0.0065,1,1,1,0.0001,0.0002,0.0003
H KCA PE,0.0012,,mg/L,>100,-0.0001,0.0062,1,1,1,0.0003,-0.0001,-0.0005
H KCA PE,-0.0007,,mg/L,>100,-0.0002,0.0061,1,1,1,0.0002,-0.0001,-0.0006
PATRON,0.1996,,mg/L,3.6,0.0085,0.0022,1,1,1,0.0089,0.0084,0.0083
H KCA PE,-0.0004,,mg/L,>100,-0.0002,0.0066,1,1,1,-0.0001,0,-0.0003
H KCA PE,0.0014,,mg/L,>100,-0.0001,0.0061,1,1,1,0.0001,-0.0001,-0.0002
PATRON,0.2029,,mg/L,2.6,0.0087,0.0024,1,1,1,0.0084,0.0089,0.0087
BLANCO,-0.0053,,mg/L,37.3,-0.0004,0.0032,1,1,1,-0.0004,-0.0002,-0.0005
BLANCO REACTIVO,0,,mg/L,10.7,-0.0014,0.0017,1,1,1,-0.0012,-0.0015,-0.0015
M1 PE,0.004,,mg/L,>100,0,0.0063,1,1,1,-0.0001,0.0001,0.0001
M2 PE,-0.0025,,mg/L,>100,-0.0002,0.0063,1,1,1,-0.0003,0.0001,-0.0005
M3 PE,-0.0019,,mg/L,>100,-0.0002,0.0056,1,1,1,-0.0005,-0.0002,0.0001
M4 PE,-0.0019,,mg/L,48.3,-0.0002,0.0057,1,1,1,-0.0001,-0.0002,-0.0003
PATRON,0.2035,,mg/L,0.7,0.0087,0.0026,1,1,1,0.0086,0.0087,0.0087
