Analista,NR,,,,,,,,
Fecha de inicio,02:36 a. m. 17/02/2026  GMT: 08:36 a. m. 17/02/2026,,,,,,,,
Hoja de trabajo,SA008022,,,,,,,,
Comentario,,,,,,,,,
Métodos,Au,,,,,,,,
,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.5043,,mg/L,1,3.6,0.0176,-0.009,
,BLANCO,0.0112,,mg/L,1,37.7,0.0004,-0.0038,
,BLANCO REACTIVO,0,,mg/L,1,34.2,0.0009,-0.0029,
,SA008022-001,0.2522,,mg/L,1,1.5,0.0377,-0.0056,30.01
,SA008022-002,0.193,,mg/L,1,0.3,0.0289,-0.0106,30
,SA008022-003,0.6541,,mg/L,1,0.4,0.0966,-0.0067,30.02
,SA008022-004,0.7749,,mg/L,1,1.1,0.1141,-0.0024,30.02
,SA008022-005,0.0304,,mg/L,1,3.9,0.0046,-0.0056,30.01
,PATRON,0.4897,,mg/L,1,1.7,0.0171,-0.0126,
,SA008022-006,0.0248,,mg/L,1,9.1,0.0037,-0.0087,30
,SA008022-007,0.1383,,mg/L,1,1.8,0.0207,-0.008,30.03
,SA008022-008,0.1069,,mg/L,1,2.3,0.016,-0.0074,30
,SA008022-009,0.1247,,mg/L,1,2.7,0.0187,-0.0084,30
,SA008022-010,0.0007,,mg/L,1,>100,0.0001,-0.0082,3
,PATRON,0.4994,,mg/L,1,2.5,0.0175,-0.0132,
,BLANCO,-0.0052,,mg/L,1,>100,-0.0002,-0.0069,
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0001,-0.008,
,SA008022-011,0.1388,,mg/L,1,2.4,0.0208,-0.0085,30.03
,SA008022-012,0.1625,,mg/L,1,1.8,0.0243,-0.0088,30.01
,SA008022-013,0.7404,,mg/L,1,0.8,0.1091,-0.0089,30.03
,SA008022-014,0.1768,,mg/L,1,1.1,0.0265,-0.0079,30.03
,SA008022-015,0.0307,,mg/L,1,10.2,0.0046,-0.0076,30.02
,PATRON,0.5186,,mg/L,1,2.1,0.0181,-0.0142,
,SA008022-016,0.2482,,mg/L,1,0.5,0.0371,-0.0083,30.02
,SA008022-017,0.0825,,mg/L,1,3.1,0.0124,-0.009,30.02
,SA008022-018,0.1536,,mg/L,1,1.1,0.023,-0.0082,30
,SA008022-019,1.0648,,mg/L,1,0.6,0.1551,-0.0095,30
,SA008022-020,0.1801,,mg/L,1,0.6,0.0269,-0.0088,30.01
,PATRON,0.4959,,mg/L,1,0.5,0.0173,-0.0141,
,BLANCO,0.0083,,mg/L,1,92.7,0.0003,-0.0084,
,BLANCO REACTIVO,0,,mg/L,1,94.1,-0.0002,-0.0072,
,SA008022-021,0.194,,mg/L,1,0.9,0.029,-0.0091,30.03
,SA008022-022,0.0033,,mg/L,1,89.8,0.0005,-0.0093,30
,SA008022-023,0.1486,,mg/L,1,0.8,0.0222,-0.0089,30.01
,SA008022-024,0.0025,,mg/L,1,50.1,0.0004,-0.0093,30.02
,SA008022-025,0.0555,,mg/L,1,5.9,0.0083,-0.0101,30.01
,PATRON,0.5021,,mg/L,1,1,0.0175,-0.0148,
,SA008022-026,0.0711,,mg/L,1,0.6,0.0107,-0.0095,30.01
,SA008022-027,0.2449,,mg/L,1,1,0.0366,-0.0097,30.01
,SA008022-028,0.1511,,mg/L,1,3.2,0.0226,-0.0092,30.01
,SA008022-029,0.4575,,mg/L,1,1.1,0.068,-0.0098,30.01
,SA008022-030,0.4499,,mg/L,1,0.7,0.0668,-0.0094,30
,PATRON,0.5124,,mg/L,1,1.1,0.0179,-0.0151,
,BLANCO,0.0056,,mg/L,1,>100,0.0002,-0.0088,
,BLANCO REACTIVO,0,,mg/L,1,24.3,0.0013,-0.0079,
,SA008022-031,0.5016,,mg/L,1,0.9,0.0689,-0.0091,30
,SA008022-032,0.4948,,mg/L,1,0.9,0.068,-0.0091,30.01
,PATRON,0.5202,,mg/L,1,2.6,0.0168,-0.0152,
,BLANCO,-0.0014,,mg/L,1,>100,0,-0.0093,
,BLANCO REACTIVO,0,,mg/L,1,14.8,0.0012,-0.0082,
