PATRON,5.0206,,mg/L,0.8,0.0554,0.0558,0.0554,0.055
BLANCO,0.0106,,mg/L,66.2,0.0001,0.0002,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0,-0.0003,-0.0002
FASE 1,0.0071,,mg/L,62.3,0.0001,0,0.0001,0.0001
FASE 2,0.0142,,mg/L,36.1,0.0002,0.0002,0.0001,0.0002
FASE 3,0.0252,,mg/L,35,0.0003,0.0002,0.0002,0.0004
VSP NORTE,0.0227,,mg/L,30.7,0.0003,0.0002,0.0003,0.0003
CELDA 8.1,0.0403,,mg/L,4,0.0005,0.0004,0.0005,0.0005
CELDA 8.2,0.03,,mg/L,4.2,0.0003,0.0003,0.0004,0.0003
CELDA 8.3,0.0516,,mg/L,12.6,0.0006,0.0006,0.0005,0.0006
PATRON,4.8899,,mg/L,0.7,0.054,0.0537,0.0538,0.0545
BLANCO,0.0345,,mg/L,52.4,0.0004,0.0002,0.0004,0.0006
BLANCO REACTIVO,0,,mg/L,13.4,0.0004,0.0004,0.0004,0.0005
