PATRON,0.1531,,mg/L,1.3,0.0001,0.0097,0.0022,0.0096,0.0098,0.0097
BLANCO,-0.0029,,mg/L,35.9,0.0001,-0.0003,0.0002,-0.0003,-0.0005,-0.0003
BLANCO REACTIVO,0,,mg/L,11.2,0.0001,-0.0006,-0.001,-0.0005,-0.0007,-0.0006
H,0.0605,,mg/L,10.3,0.0004,0.0037,0.0032,0.0036,0.0034,0.0042
C1,0.0493,,mg/L,9.9,0.0003,0.003,0.0031,0.0028,0.0034,0.0029
C2,0.0363,,mg/L,1.7,0,0.0022,0.0033,0.0021,0.0022,0.0022
PATRON,0.1482,,mg/L,0.8,0.0001,0.0094,0.001,0.0094,0.0095,0.0093
BLANCO,-0.0003,,mg/L,>100,0.0002,-0.0002,0.0006,-0.0002,-0.0004,0
BLANCO REACTIVO,0,,mg/L,19.1,0.0003,-0.0013,-0.0005,-0.0013,-0.0011,-0.0016
C3,0.0297,,mg/L,33.5,0.0006,0.0018,0.0046,0.0015,0.0014,0.0024
C4,0.0264,,mg/L,38.8,0.0006,0.0015,0.0044,0.0009,0.0019,0.0019
T,0.0186,,mg/L,60.6,0.0006,0.001,0.0044,0.0003,0.0016,0.0012
PATRON,0.1493,,mg/L,4,0.0004,0.0095,0.001,0.0097,0.0097,0.009
BLANCO,0.0033,,mg/L,>100,0.0001,0.0001,0.001,0.0002,0,0
BLANCO REACTIVO,0,,mg/L,7.3,0.0001,-0.0012,-0.0004,-0.0012,-0.0013,-0.0012
DP1,0.0444,,mg/L,3.2,0.0001,0.0027,0.0039,0.0027,0.0028,0.0026
DP2,0.0404,,mg/L,3.7,0.0001,0.0024,0.0037,0.0024,0.0024,0.0025
DP3,0.0339,,mg/L,6.2,0.0001,0.002,0.004,0.0021,0.0021,0.0019
PATRON,0.1525,,mg/L,0.9,0.0001,0.0097,0.0017,0.0098,0.0096,0.0096
BLANCO,0.0001,,mg/L,69.5,0.0001,-0.0001,-0.0002,0,-0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,>100,0.0001,0,-0.0002,0,-0.0001,0.0001
DP4,0.0612,,mg/L,10.2,0.0004,0.0038,0.0037,0.004,0.004,0.0033
DP5,0.0659,,mg/L,3.2,0.0001,0.0041,0.0047,0.0041,0.004,0.0042
DP6,0.0327,,mg/L,8.8,0.0002,0.0019,0.0032,0.0018,0.0021,0.0019
PATRON,0.148,,mg/L,1.2,0.0001,0.0094,0.0001,0.0094,0.0094,0.0092
BLANCO,-0.0002,,mg/L,90,0.0002,-0.0002,-0.0003,0,-0.0003,-0.0002
BLANCO REACTIVO,0,,mg/L,34.1,0.0001,-0.0002,-0.0002,-0.0003,-0.0002,-0.0002
ELY1,0.0414,,mg/L,6.7,0.0002,0.0025,0.0037,0.0026,0.0027,0.0023
ELY2,0.0307,,mg/L,5.4,0.0001,0.0018,0.0036,0.0018,0.0017,0.0019
ELY3,0.0265,,mg/L,32.5,0.0005,0.0016,0.0037,0.0013,0.0021,0.0012
PATRON,0.1502,,mg/L,1,0.0001,0.0095,0,0.0096,0.0095,0.0094
BLANCO,-0.0014,,mg/L,43.7,0.0001,-0.0002,0.0001,-0.0001,-0.0003,-0.0003
BLANCO REACTIVO,0,,mg/L,38,0.0002,-0.0004,-0.0003,-0.0003,-0.0005,-0.0006
ELY4,0.0229,,mg/L,91.7,0.0012,0.0013,0.0039,-0.0001,0.0022,0.0018
ELY5,0.0131,,mg/L,>100,0.0009,0.0007,0.0038,0.0003,0.0018,0.0001
PATRON,0.1523,,mg/L,2.6,0.0003,0.0096,0.0003,0.0099,0.0095,0.0095
BLANCO,0.0006,,mg/L,>100,0.0001,-0.0001,0.0001,0,-0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,54,0.0002,-0.0004,-0.0001,-0.0003,-0.0007,-0.0003
