PATRON,4.9267,,mg/L,0.4,0.0514,1,1,1,0.0516,0.0513,0.0513
BLANCO,-0.0025,,mg/L,>100,0,1,1,1,0.0001,0,-0.0001
BLANCO REACTIVO,0,,mg/L,>100,0,1,1,1,-0.0001,0.0002,-0.0002
FASE 1,0.0064,,mg/L,>100,0.0001,1,1,1,0,0.0001,0.0001
PATRON,4.8888,,mg/L,0.8,0.051,1,1,1,0.0513,0.0506,0.0512
FASE 2,0.0263,,mg/L,44.5,0.0003,1,1,1,0.0001,0.0004,0.0003
FASE 3,0.0075,,mg/L,>100,0.0001,1,1,1,0.0001,0.0001,0
PATRON,4.8924,,mg/L,0.9,0.0511,1,1,1,0.0506,0.0515,0.0511
BLANCO,-0.0179,,mg/L,34,-0.0002,1,1,1,-0.0002,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,>100,-0.0002,1,1,1,-0.0001,-0.0005,-0.0001
VSP NORTE,0.0312,,mg/L,77.1,0.0003,1,1,1,0.0006,0.0003,0.0001
CELDA 8.1,0.0231,,mg/L,>100,0.0002,1,1,1,0.0002,0.0005,0
CELDA 8.2,-0.0265,,mg/L,65.1,-0.0003,1,1,1,-0.0001,-0.0004,-0.0004
CELDA 8.3,0.2562,,mg/L,4.1,0.0027,1,1,1,0.0028,0.0027,0.0026
PATRON,4.8938,,mg/L,1.4,0.0511,1,1,1,0.0515,0.0515,0.0502
BLANCO,-0.018,,mg/L,>100,-0.0002,1,1,1,-0.0004,0,-0.0002
BLANCO REACTIVO,0,,mg/L,15.8,-0.0011,1,1,1,-0.0013,-0.0009,-0.001
