PATRON,4.9119,,mg/L,0.4,0.055,0.0549,0.0548,0.0552
BLANCO,0.0106,,mg/L,70,0.0001,0.0002,0,0.0002
BLANCO REACTIVO,0,,mg/L,59.5,-0.0002,-0.0001,-0.0003,-0.0001
FASE 1,0.0175,,mg/L,23.2,0.0002,0.0002,0.0001,0.0002
FASE 2,0.0256,,mg/L,15.7,0.0003,0.0003,0.0003,0.0003
FASE 3,0.041,,mg/L,14.3,0.0005,0.0005,0.0004,0.0004
VSP NORTE,0.0297,,mg/L,21.1,0.0003,0.0003,0.0004,0.0003
CELDA 8.1,0.0324,,mg/L,16.2,0.0004,0.0003,0.0004,0.0004
CELDA 8.2,0.0307,,mg/L,19,0.0004,0.0003,0.0003,0.0004
CELDA 8.3,0.1927,,mg/L,7.8,0.0022,0.0022,0.002,0.0024
PATRON,4.8527,,mg/L,0.5,0.0543,0.0545,0.054,0.0544
BLANCO,0.0087,,mg/L,32.2,0.0001,0.0001,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,>100,0,-0.0001,0,0.0001
