Analista,NR,,,,,,,,
Fecha de inicio,06:46 a. m. 18/02/2026  GMT: 12:46 p. m. 18/02/2026,,,,,,,,
Hoja de trabajo,SA008028,,,,,,,,
Comentario,,,,,,,,,
Métodos,Au,,,,,,,,
,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.511,,mg/L,1,0.2,0.0195,-0.0085,
,BLANCO,0,,mg/L,1,>100,0,-0.0001,
,BLANCO REACTIVO,0,,mg/L,1,6.5,0.0014,-0.0023,
,SA008028-001,0.3235,,mg/L,1,0.9,0.0525,-0.0053,30
,SA008028-002,0.3263,,mg/L,1,0.5,0.053,-0.0052,30
,SA008028-003,0.0107,,mg/L,1,33.5,0.0018,-0.0056,30
,SA008028-004,0.0917,,mg/L,1,0.9,0.015,-0.0055,30
,SA008028-005,0.4978,,mg/L,1,0.9,0.0802,-0.0061,30
,PATRON,0.5,,mg/L,1,1.3,0.0191,-0.0111,
,SA008028-006,0.5437,,mg/L,1,1.4,0.0874,-0.0065,30
,SA008028-007,0.2494,,mg/L,1,0.9,0.0406,-0.006,30.01
,SA008028-008,0.4592,,mg/L,1,1.3,0.0741,-0.0067,30
,SA008028-009,0.3213,,mg/L,1,0.5,0.0522,-0.0066,30
,SA008028-010,0.0581,,mg/L,1,1.4,0.0096,-0.0063,30
,PATRON,0.5052,,mg/L,1,1.8,0.0193,-0.0116,
,BLANCO,0.0061,,mg/L,1,>100,0.0002,-0.0039,
,BLANCO REACTIVO,0,,mg/L,1,5.5,0.0016,-0.0018,
,SA008028-011,0.3765,,mg/L,1,0.4,0.061,-0.0064,30.01
,SA008028-012,0.2607,,mg/L,1,1.4,0.0424,-0.0065,30
,SA008028-013,0.0074,,mg/L,1,15.1,0.0012,-0.0056,3
,SA008028-014,0.4977,,mg/L,1,0.6,0.0802,-0.007,30
,SA008028-015,0.3744,,mg/L,1,1.6,0.0606,-0.007,30
,PATRON,0.5,,mg/L,1,0.5,0.0191,-0.0115,
,SA008028-016,0.0838,,mg/L,1,3.1,0.0137,-0.0065,30
,SA008028-017,0.0794,,mg/L,1,3.1,0.0117,-0.0065,30
,SA008028-018,0.3055,,mg/L,1,1.8,0.0496,-0.0064,30
,SA008028-019,0.3056,,mg/L,1,0.6,0.0497,-0.0066,30
,SA008028-020,0.186,,mg/L,1,1.5,0.0304,-0.0063,30
,PATRON,0.4827,,mg/L,1,1.9,0.0185,-0.0113,
,BLANCO,-0.0011,,mg/L,1,>100,0,-0.004,
,BLANCO REACTIVO,0,,mg/L,1,31.3,0.0017,-0.0019,
,SA008028-021,0.3924,,mg/L,1,1,0.0635,-0.0072,30
,SA008028-022,0.2199,,mg/L,1,0.6,0.0359,-0.0064,30.01
,SA008028-023,0.6738,,mg/L,1,0.9,0.1077,-0.0025,30
,SA008028-024,0.4573,,mg/L,1,0.1,0.0738,-0.0027,30
,SA008028-025,0.2538,,mg/L,1,0.9,0.0413,-0.006,30
,PATRON,0.4855,,mg/L,1,2.8,0.0186,-0.0116,
,SA008028-026,0.0754,,mg/L,1,2.2,0.0124,-0.0062,30
,SA008028-027,0.1032,,mg/L,1,2.4,0.0169,-0.0063,30
,SA008028-028,0.1418,,mg/L,1,1.5,0.0232,-0.0059,30
,SA008028-029,0.0373,,mg/L,1,2.9,0.0061,-0.0057,30
,SA008028-030,0.0395,,mg/L,1,6.9,0.0065,-0.0056,30
,PATRON,0.4819,,mg/L,1,1.2,0.0184,-0.0102,
,BLANCO,0.0049,,mg/L,1,>100,0.0002,-0.0036,
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0003,-0.0001,
,SA008028-031,0.0449,,mg/L,1,3,0.0074,-0.0059,30
,SA008028-032,1.0416,,mg/L,1,0.2,0.164,0.0014,30
,PATRON,0.4865,,mg/L,1,1.1,0.0186,-0.0072,
,BLANCO,0.0104,,mg/L,1,66.7,0.0004,-0.0001,
,BLANCO REACTIVO,0,,mg/L,1,>100,0,-0.0002,
