PATRON,4.9686,,mg/L,0.6,0.0537,1,1,1,0.0536,0.0541,0.0535
BLANCO,0.014,,mg/L,39.9,0.0002,1,1,1,0.0002,0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,8.8,0.0007,1,1,1,0.0006,0.0007,0.0007
FASE 1,0.0157,,mg/L,95.5,0.0002,1,1,1,0.0001,0,0.0004
PATRON,4.8805,,mg/L,0.3,0.0528,1,1,1,0.0529,0.0529,0.0526
FASE 2,0.0103,,mg/L,>100,0.0001,1,1,1,0.0002,-0.0001,0.0002
FASE 3,0.0252,,mg/L,35.2,0.0003,1,1,1,0.0002,0.0003,0.0004
PATRON,4.8891,,mg/L,0,0.0529,1,1,1,0.0529,0.0529,0.0529
BLANCO,0.0074,,mg/L,>100,0.0001,1,1,1,0.0001,0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,9.4,0.0009,1,1,1,0.0008,0.0009,0.0009
VSP NORTE,0.012,,mg/L,72,0.0001,1,1,1,0.0002,0.0001,0.0001
CELDA 8.1,0.0114,,mg/L,74.5,0.0001,1,1,1,0.0001,0,0.0002
CELDA 8.2,0.017,,mg/L,5.1,0.0002,1,1,1,0.0002,0.0002,0.0002
CELDA 8.3,2.7081,,mg/L,0.7,0.0297,1,1,1,0.0299,0.0296,0.0295
PATRON,4.8868,,mg/L,0.6,0.0529,1,1,1,0.0525,0.0532,0.0528
BLANCO,-0.0021,,mg/L,>100,0,1,1,1,0.0004,-0.0001,-0.0004
BLANCO REACTIVO,0,,mg/L,15.9,0.0012,1,1,1,0.0014,0.0011,0.0012
