PATRON,4.8985,,mg/L,0.6,0.0508,1,1,1,0.0505,0.0509,0.051
BLANCO,-0.0594,,mg/L,14.7,-0.0006,1,1,1,-0.0007,-0.0007,-0.0005
BLANCO REACTIVO,0,,mg/L,3.7,-0.0009,1,1,1,-0.0009,-0.0009,-0.0009
FASE 1,0.0144,,mg/L,68.1,0.0002,1,1,1,0.0001,0.0003,0.0001
FASE 2,0.0148,,mg/L,77.3,0.0002,1,1,1,0.0002,0.0002,0
FASE 3,0.0083,,mg/L,54.2,0.0001,1,1,1,0.0001,0.0001,0.0001
VSP NORTE,0.0088,,mg/L,>100,0.0001,1,1,1,0.0002,0.0001,0
CELDA 8.1,0.0226,,mg/L,49.5,0.0002,1,1,1,0.0004,0.0001,0.0002
CELDA 8.2,0.0201,,mg/L,9,0.0002,1,1,1,0.0002,0.0002,0.0002
CELDA 8.3,0.0434,,mg/L,23.5,0.0005,1,1,1,0.0003,0.0005,0.0005
PATRON,4.8519,,mg/L,1.2,0.0503,1,1,1,0.0506,0.0507,0.0497
BLANCO,-0.0328,,mg/L,46.5,-0.0003,1,1,1,-0.0002,-0.0004,-0.0005
BLANCO REACTIVO,0,,mg/L,2.1,-0.0014,1,1,1,-0.0014,-0.0014,-0.0014
