Analista,GGP,,,,,,,,,,,,
Fecha de inicio,06/09/2024 02:24 a. m.  GMT: 06/09/2024 08:24 a. m.,,,,,,,,,,,,
Hoja de trabajo,SA005390_3,,,,,,,,,,,,
Comentario,,,,,,,,,,,,,
Métodos,Au,,,,,,,,,,,,
,,,,,,,,,,,,,
Peso nominal,1,Volumen nominal,1,Nominal Dilution,1,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,,,,
,,,,,,,,,,,,,
,PATRON,0.4844,,mg/L,2.1,0.0168,0.0013,,,,0.0171,0.0168,0.0164
,BLANCO,0.0002,,mg/L,>100,0,0.0001,,,,0.0002,-0.0001,-0.0001
,BLANCO REACTIVO,0,,mg/L,26,-0.0007,-0.0004,,,,-0.0007,-0.0008,-0.0005
,SA005390-001,0.1953,,mg/L,1.8,0.0194,0.0001,20.06,,,0.0195,0.019,0.0196
,SA005390-002,0.2017,,mg/L,1.2,0.02,0.0001,20,,,0.0198,0.0203,0.02
,SA005390-003,0.3457,,mg/L,1.2,0.0342,-0.0001,20.06,,,0.0337,0.0344,0.0344
,SA005390-004,0.902,,mg/L,0.1,0.0878,0.0006,20.02,,,0.0879,0.0877,0.0877
,SA005390-005,1.1143,,mg/L,0.3,0.1081,0.0009,20.06,,,0.1078,0.108,0.1084
,PATRON,0.4839,,mg/L,1.9,0.0168,0.0014,,,,0.017,0.0164,0.0169
,SA005390-006,0.6344,,mg/L,0.5,0.0623,0.0013,20.07,,,0.062,0.0624,0.0625
,SA005390-007,0.621,,mg/L,0.4,0.0609,0.0011,20.03,,,0.0606,0.0611,0.061
,SA005390-008,-0.0004,,mg/L,>100,0,0.0006,2,,,-0.0001,-0.0001,0.0001
,SA005390-009,0.0029,,mg/L,51.7,0.0003,0.0004,20,,,0.0004,0.0001,0.0003
,SA005390-010,0.7543,,mg/L,0.4,0.0738,0.0009,20.06,,,0.0734,0.0738,0.0741
,PATRON,0.4823,,mg/L,2.2,0.0167,0.001,,,,0.0171,0.0163,0.0167
,BLANCO,0.001,,mg/L,>100,0,0.0002,,,,-0.0001,0.0004,-0.0002
,BLANCO REACTIVO,0,,mg/L,13.1,-0.0008,-0.0005,,,,-0.0008,-0.0007,-0.0009
,SA005390-011,0.3874,,mg/L,0.8,0.0382,0.0009,20.03,,,0.0385,0.0381,0.038
,SA005390-012,0.3926,,mg/L,0.4,0.0387,0,20.05,,,0.0388,0.0388,0.0386
,SA005390-013,0.3826,,mg/L,0.3,0.0377,0.0009,20.04,,,0.0376,0.0378,0.0377
,SA005390-014,0.1228,,mg/L,2.6,0.0122,0.0009,20.05,,,0.0119,0.0125,0.0122
,PATRON,0.4825,,mg/L,1.7,0.0167,0.001,,,,0.0169,0.0168,0.0164
,BLANCO,-0.0073,,mg/L,>100,-0.0003,0.0001,,,,-0.0005,-0.0004,0.0001
,BLANCO REACTIVO,0,,mg/L,38.2,-0.0013,-0.0008,,,,-0.001,-0.0011,-0.0019
