PATRON,1.0029,,mg/L,0.5,0.0001,0.0201,0.0202,0.02,0.0202
BLANCO,-0.0096,,mg/L,51.6,0.0001,-0.0002,-0.0002,-0.0001,-0.0003
BLANCO REACTIVO,0,,mg/L,83.9,0.0001,-0.0001,0,-0.0001,-0.0002
H,0.2265,,mg/L,1.6,0.0001,0.0046,0.0045,0.0046,0.0047
C1,0.2326,,mg/L,0.8,0,0.0047,0.0047,0.0047,0.0047
C2,0.2313,,mg/L,1.9,0.0001,0.0047,0.0046,0.0048,0.0046
PATRON,1.0037,,mg/L,0.3,0.0001,0.0202,0.0202,0.0201,0.0202
BLANCO,-0.0038,,mg/L,47.9,0,-0.0001,-0.0001,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,35.4,0.0001,-0.0002,-0.0003,-0.0002,-0.0002
C3,0.2323,,mg/L,0.8,0,0.0047,0.0047,0.0047,0.0047
C4,0.2342,,mg/L,0,0,0.0047,0.0047,0.0047,0.0047
T,0.2203,,mg/L,1.6,0.0001,0.0045,0.0044,0.0045,0.0044
PATRON,1.0042,,mg/L,0.2,0,0.0202,0.0201,0.0202,0.0202
BLANCO,0,,mg/L,>100,0.0001,0,0,0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,35.3,0.0001,-0.0004,-0.0003,-0.0003,-0.0005
ELY1,0.1869,,mg/L,1.6,0.0001,0.0038,0.0038,0.0038,0.0037
ELY2,0.1776,,mg/L,1.4,0.0001,0.0036,0.0036,0.0036,0.0037
ELY3,0.162,,mg/L,1.4,0,0.0033,0.0033,0.0032,0.0033
PATRON,1.0107,,mg/L,0.5,0.0001,0.0203,0.0202,0.0204,0.0203
BLANCO,0.001,,mg/L,>100,0,0,0,0,0
BLANCO REACTIVO,0,,mg/L,4.8,0,-0.0003,-0.0003,-0.0003,-0.0004
ELY4,0.1335,,mg/L,1.7,0,0.0027,0.0028,0.0027,0.0027
ELY5,0.1001,,mg/L,3.5,0.0001,0.002,0.002,0.0021,0.002
PATRON,1.0018,,mg/L,1.7,0.0003,0.0201,0.0203,0.0203,0.0197
BLANCO,-0.0044,,mg/L,20.4,0,-0.0001,-0.0001,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,4.1,0,-0.0005,-0.0005,-0.0005,-0.0005
