Analista,,,,,,,,,,
Fecha de inicio,18/07/2023 10:20 p. m.  GMT: 19/07/2023 03:20 a. m.,,,,,,,,,
Hoja de trabajo,SA0011556-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5144,,mg/L,2.5,0.016,0.0009,0.0158,0.0165,0.0158
,BLANCO,0.0023,,mg/L,>100,0.0001,-0.0007,0.0001,-0.0003,0.0004
,BLANCO REACTIVO,0,,mg/L,17.7,-0.0008,-0.0019,-0.0009,-0.0008,-0.0007
,SA001542-015,0.7929,,mg/L,0.7,0.072,-0.002,0.0714,0.0721,0.0724
,SA001550-028,2.584,,mg/L,0.3,0.2356,-0.0011,0.2349,0.2364,0.2354
,SA001551-027,1.5175,,mg/L,0.2,0.1391,-0.0006,0.1391,0.1388,0.1393
,SA001552-001,0.1124,,mg/L,3.4,0.01,-0.0019,0.0103,0.0096,0.0101
,PATRON,0.5094,,mg/L,1.1,0.0159,-0.0017,0.0158,0.0161,0.0157
,SA001552-009,0.2243,,mg/L,1.1,0.0201,-0.0029,0.0199,0.0203,0.02
,PATRON,0.5177,,mg/L,2.7,0.0161,-0.0033,0.0164,0.0164,0.0156
,BLANCO,-0.0194,,mg/L,35.1,-0.0006,-0.0048,-0.0007,-0.0004,-0.0007
,BLANCO REACTIVO,0,,mg/L,24.9,-0.0009,-0.0059,-0.0011,-0.0007,-0.0011
