PATRON,5.0077,,mg/L,1,0.0509,0.0503,0.0512,0.0512
BLANCO,0.0075,,mg/L,>100,0.0001,0,0,0.0002
BLANCO REACTIVO,0,,mg/L,24.1,0.0002,0.0002,0.0002,0.0002
CANAL,0.0097,,mg/L,59.5,0.0001,0,0.0001,0.0001
FASE 1,0.0082,,mg/L,74.2,0.0001,0.0001,0,0.0001
FASE 2,0.0123,,mg/L,25.4,0.0001,0.0001,0.0001,0.0002
FASE 3,0.0264,,mg/L,45.3,0.0003,0.0003,0.0003,0.0001
VSP NORTE,0.0267,,mg/L,67,0.0003,0.0004,0.0001,0.0003
CELDA 8.1,0.0236,,mg/L,11.8,0.0002,0.0002,0.0003,0.0002
CELDA 8.2,0.0311,,mg/L,31.4,0.0003,0.0003,0.0004,0.0002
CELDA 8.3,0.0329,,mg/L,19.3,0.0003,0.0003,0.0004,0.0004
PATRON,4.5592,,mg/L,0.3,0.0464,0.0463,0.0465,0.0465
BLANCO,0.0336,,mg/L,9,0.0003,0.0004,0.0004,0.0003
BLANCO REACTIVO,0,,mg/L,24.4,0.0005,0.0005,0.0006,0.0004
