PATRON,5.0466,,mg/L,0.6,0.0578,1,1,1,0.0577,0.0576,0.0582
BLANCO,0.0154,,mg/L,57.7,0.0002,1,1,1,0.0001,0.0002,0.0003
BLANCO REACTIVO,0,,mg/L,6.9,0.0027,1,1,1,0.0026,0.0025,0.0029
FASE 1,0.0222,,mg/L,94.9,0.0003,1,1,1,0.0001,0.0005,0.0002
PATRON,4.9575,,mg/L,0.7,0.0568,1,1,1,0.0569,0.0564,0.0572
FASE 2,0.0383,,mg/L,44.9,0.0004,1,1,1,0.0003,0.0004,0.0007
FASE 3,0.0465,,mg/L,32.5,0.0005,1,1,1,0.0007,0.0004,0.0006
PATRON,5.0962,,mg/L,3,0.0584,1,1,1,0.0592,0.0596,0.0564
BLANCO,0.0266,,mg/L,93.6,0.0003,1,1,1,0.0002,0.0001,0.0006
BLANCO REACTIVO,0,,mg/L,17.3,0.0014,1,1,1,0.0012,0.0017,0.0013
VSP NORTE,0.0299,,mg/L,68.9,0.0004,1,1,1,0.0005,0.0001,0.0005
CELDA 8.1,0.0461,,mg/L,28.8,0.0005,1,1,1,0.0005,0.0004,0.0007
CELDA 8.2,0.0712,,mg/L,7.6,0.0008,1,1,1,0.0009,0.0008,0.0008
CELDA 8.3,1.372,,mg/L,1.4,0.016,1,1,1,0.0159,0.0159,0.0163
PATRON,5.0682,,mg/L,0.5,0.0581,1,1,1,0.0577,0.0581,0.0583
BLANCO,-0.0022,,mg/L,>100,0,1,1,1,-0.0002,0,0.0001
BLANCO REACTIVO,0,,mg/L,13,0.0022,1,1,1,0.0022,0.0025,0.002
