PATRON,4.9246,,mg/L,0.2,0.0528,0.0529,0.0528,0.0528
BLANCO,-0.0728,,mg/L,4.5,-0.0008,-0.0008,-0.0008,-0.0008
BLANCO REACTIVO,0,,mg/L,13.4,-0.0008,-0.0009,-0.0008,-0.0007
FASE 1,0.0295,,mg/L,27.9,0.0003,0.0004,0.0003,0.0003
FASE 2,0.0048,,mg/L,>100,0.0001,0.0001,-0.0001,0.0001
FASE 3,0.0193,,mg/L,73,0.0002,0.0004,0.0001,0.0001
VSP NORTE,0.0046,,mg/L,>100,0.0001,-0.0001,0.0001,0.0002
CELDA 8.1,0.0131,,mg/L,66.5,0.0001,0,0.0002,0.0002
CELDA 8.2,0.0023,,mg/L,>100,0,0.0001,0.0001,-0.0001
CELDA 8.3,0.182,,mg/L,9.4,0.002,0.0021,0.0021,0.0018
PATRON,5.01,,mg/L,0.5,0.0537,0.054,0.0537,0.0534
BLANCO,-0.0653,,mg/L,16.8,-0.0007,-0.0008,-0.0006,-0.0006
BLANCO REACTIVO,0,,mg/L,70.7,-0.0001,-0.0002,-0.0001,-0.0001
