PATRON,5.1363,,mg/L,0.7,0.0495,1,1,1,0.0493,0.0493,0.0499
BLANCO,-0.0071,,mg/L,>100,-0.0001,1,1,1,0.0001,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,>100,0,1,1,1,0,-0.0001,0
FASE 1,0.0193,,mg/L,45.7,0.0002,1,1,1,0.0002,0.0001,0.0003
PATRON,5.1238,,mg/L,1,0.0494,1,1,1,0.0494,0.0498,0.0488
FASE 2,0.0326,,mg/L,16.4,0.0003,1,1,1,0.0003,0.0004,0.0003
FASE 3,0.0455,,mg/L,42,0.0004,1,1,1,0.0002,0.0005,0.0006
PATRON,4.9777,,mg/L,0.3,0.048,1,1,1,0.048,0.0478,0.048
BLANCO,-0.0056,,mg/L,76.4,-0.0001,1,1,1,0,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,24.7,-0.0001,1,1,1,-0.0001,-0.0001,-0.0002
VSP NORTE,0.0401,,mg/L,8.8,0.0004,1,1,1,0.0004,0.0004,0.0004
CELDA 8.1,0.0554,,mg/L,28.6,0.0005,1,1,1,0.0004,0.0005,0.0007
CELDA 8.2,0.0375,,mg/L,11.9,0.0004,1,1,1,0.0004,0.0004,0.0003
CELDA 8.3,0.4674,,mg/L,3.6,0.0044,1,1,1,0.0043,0.0045,0.0045
PATRON,5.1236,,mg/L,1,0.0494,1,1,1,0.0493,0.0499,0.0489
BLANCO,0.0221,,mg/L,32.9,0.0002,1,1,1,0.0003,0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,>100,0,1,1,1,-0.0001,0,0
