PATRON,4.9449,,mg/L,1.2,0.0531,1,1,1,0.0527,0.0539,0.0528
BLANCO,0.0067,,mg/L,>100,0.0001,1,1,1,-0.0001,0,0.0004
BLANCO REACTIVO,0,,mg/L,87.8,-0.0002,1,1,1,0,-0.0004,-0.0002
FASE 1,0.0241,,mg/L,>100,0.0003,1,1,1,0.0002,0.0006,0
FASE 2,0.0357,,mg/L,41.3,0.0004,1,1,1,0.0003,0.0003,0.0005
FASE 3,0.0425,,mg/L,31.3,0.0004,1,1,1,0.0005,0.0005,0.0003
VSP NORTE,0.0114,,mg/L,>100,0.0001,1,1,1,0.0001,-0.0001,0.0004
CELDA 8.1,0.037,,mg/L,8.8,0.0004,1,1,1,0.0004,0.0003,0.0004
CELDA 8.2,0.0108,,mg/L,79.8,0.0001,1,1,1,0,0.0002,0.0002
CELDA 8.3,0.042,,mg/L,57.5,0.0004,1,1,1,0.0002,0.0007,0.0005
