PATRON,5.0609,,mg/L,0.1,0.1007,0.1007,0.1006,0.1008
BLANCO,-0.009,,mg/L,60.7,-0.0002,-0.0003,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,47.5,-0.0003,-0.0003,-0.0002,-0.0004
H,5.0716,,mg/L,0.2,0.1009,0.101,0.1007,0.101
C1,5.0402,,mg/L,0.4,0.1003,0.1008,0.1,0.1001
C2,5.0428,,mg/L,0.9,0.1003,0.0994,0.1006,0.1011
PATRON,5.016,,mg/L,0.5,0.0998,0.0994,0.0997,0.1004
BLANCO,-0.0087,,mg/L,57.8,-0.0002,-0.0001,-0.0002,-0.0003
BLANCO REACTIVO,0,,mg/L,31.1,-0.0005,-0.0003,-0.0006,-0.0006
C3,5.0785,,mg/L,0.4,0.101,0.1014,0.101,0.1006
C4,5.1007,,mg/L,0.7,0.1015,0.1022,0.1015,0.1007
T,5.0628,,mg/L,0.4,0.1007,0.1009,0.1003,0.101
PATRON,4.976,,mg/L,1,0.0991,0.0999,0.0979,0.0994
BLANCO,-0.0019,,mg/L,>100,0,-0.0001,0,-0.0001
BLANCO REACTIVO,0,,mg/L,16.4,-0.0007,-0.0007,-0.0006,-0.0008
ELY1,5.1387,,mg/L,0.7,0.1022,0.1029,0.1022,0.1015
ELY2,5.008,,mg/L,0.4,0.0997,0.0994,0.1001,0.0995
ELY3,5.0435,,mg/L,1.2,0.1004,0.1008,0.099,0.1012
PATRON,5.0232,,mg/L,1.2,0.1,0.0988,0.1012,0.0999
BLANCO,-0.007,,mg/L,37,-0.0001,-0.0002,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,7.2,-0.0009,-0.0008,-0.001,-0.0009
ELY4,5.1299,,mg/L,1.2,0.102,0.1023,0.1007,0.1031
ELY5,4.9482,,mg/L,0.4,0.0985,0.0981,0.0989,0.0985
PATRON,5.0555,,mg/L,0.6,0.1006,0.1006,0.1012,0.1
BLANCO,-0.0023,,mg/L,>100,0,-0.0002,0,0
BLANCO REACTIVO,0,,mg/L,4.7,-0.0009,-0.0009,-0.0009,-0.001
