Analista,,,,,,,,,
Fecha de inicio,03:50 a. m. 09/12/2025  GMT: 09:50 a. m. 09/12/2025,,,,,,,,
Hoja de trabajo,SA007155_3,,,,,,,,
Comentario,,,,,,,,,
Métodos,Au,,,,,,,,
,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.5126,,mg/L,1,2.7,0.0186,0.0008,
,BLANCO,0.0059,,mg/L,1,34.3,0.0002,0.0001,
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0001,0.0002,
,SA007155-001,0.1349,,mg/L,1,1.5,0.021,0.0007,30
,SA007155-002,0.0626,,mg/L,1,1,0.0097,0.0004,30
,SA007155-003,0.085,,mg/L,1,2.2,0.0132,0.0002,30
,SA007155-004,0.0685,,mg/L,1,4.3,0.0106,0.0005,30
,SA007155-005,0.0661,,mg/L,1,2.2,0.0103,0.0005,30.01
,PATRON,0.4926,,mg/L,1,2,0.0179,0.0014,
,SA007155-006,0.0005,,mg/L,1,>100,0.0001,0.0005,30
,SA007155-007,0.0075,,mg/L,1,11.4,0.0012,0.0005,30
,SA007155-008,0.0341,,mg/L,1,3,0.0053,0.0008,30
,SA007155-009,0.0883,,mg/L,1,2.3,0.0137,0.0004,30
,SA007155-010,0.0902,,mg/L,1,2.5,0.014,0.0007,30
,PATRON,0.4875,,mg/L,1,1.2,0.0177,0.0016,
,BLANCO,-0.0002,,mg/L,1,>100,0,0.0003,
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0002,0.0005,
,SA007155-011,0.1602,,mg/L,1,2.2,0.0249,0.001,30
,SA007155-012,0.0115,,mg/L,1,1.8,0.1794,0.0009,30
,SA007155-013,0.0533,,mg/L,1,0.7,0.0083,0.001,30
,SA007155-014,0.007,,mg/L,1,15.6,0.0011,0.001,30
,SA007155-015,0.0598,,mg/L,1,2.9,0.0093,0.0008,30
,PATRON,0.4921,,mg/L,1,1.6,0.0179,0.0021,
,SA007155-016,0.0649,,mg/L,1,5.8,0.0101,0.0007,30.01
,SA007155-017,0.933,,mg/L,1,0.6,0.1454,0.0011,30.01
,SA007155-018,0.4365,,mg/L,1,1.3,0.0681,0.0006,30.01
,SA007155-019,0.5928,,mg/L,1,2.4,0.0926,0.0008,30
,SA007155-020,0.9687,,mg/L,1,1.2,0.1508,0.0008,30
,PATRON,0.5118,,mg/L,1,0.4,0.0186,0.0019,
,BLANCO,-0.0063,,mg/L,1,70.3,-0.0002,0.0011,
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0003,0.0008,
,SA007155-021,0.8675,,mg/L,1,0.8,0.1614,0.0005,30
,SA007155-022,0.8932,,mg/L,1,0.1,0.2127,0.0009,30
,SA007155-023,0.8661,,mg/L,1,0.2,0.1351,0.0013,30
,SA007155-024,0.3385,,mg/L,1,1.2,0.0528,0.0007,30.01
,PATRON,0.4809,,mg/L,1,0.5,0.0174,0.0025,
,BLANCO,-0.0059,,mg/L,1,>100,-0.0002,0.001,
,BLANCO REACTIVO,0,,mg/L,1,76,-0.0002,0.0011,
