PATRON,5.0006,,mg/L,0.4,0.0505,1,1,1,0.0508,0.0504,0.0504
BLANCO,0.0626,,mg/L,6.1,0.0006,1,1,1,0.0006,0.0007,0.0006
BLANCO REACTIVO,0,,mg/L,15.8,0.0007,1,1,1,0.0008,0.0006,0.0008
FASE 1,0.0369,,mg/L,80.8,0.0004,1,1,1,0.0005,0.0006,0
PATRON,4.9799,,mg/L,1.1,0.0503,1,1,1,0.0498,0.0509,0.0503
FASE 2,0.1113,,mg/L,23.2,0.0011,1,1,1,0.0012,0.0009,0.0014
FASE 3,0.1215,,mg/L,8.7,0.0012,1,1,1,0.0012,0.0013,0.0011
PATRON,5.0063,,mg/L,1,0.0506,1,1,1,0.0501,0.0506,0.0511
BLANCO,0.013,,mg/L,>100,0.0001,1,1,1,0.0003,0,0.0001
BLANCO REACTIVO,0,,mg/L,13.5,0.0023,1,1,1,0.0024,0.0026,0.002
VSP NORTE,0.0148,,mg/L,70.2,0.0002,1,1,1,0.0001,0,0.0003
CELDA 8.1,0.0399,,mg/L,45.1,0.0004,1,1,1,0.0006,0.0004,0.0002
CELDA 8.2,0.0576,,mg/L,12.8,0.0006,1,1,1,0.0007,0.0005,0.0006
CELDA 8.3,4.4626,,mg/L,1.6,0.0452,1,1,1,0.0449,0.0459,0.0446
PATRON,4.8986,,mg/L,0.5,0.0495,1,1,1,0.0495,0.0498,0.0493
BLANCO,0.0372,,mg/L,29.6,0.0004,1,1,1,0.0005,0.0004,0.0003
BLANCO REACTIVO,0,,mg/L,17,0.002,1,1,1,0.0017,0.0024,0.002
