PATRON,4.8583,,mg/L,0.6,0.0483,0.0486,0.0482,0.0481
BLANCO,-0.0059,,mg/L,>100,-0.0001,0.0001,-0.0002,0
BLANCO REACTIVO,0,,mg/L,15.6,-0.0006,-0.0006,-0.0007,-0.0005
CANAL,-0.0055,,mg/L,>100,-0.0001,0,-0.0001,-0.0001
FASE 1,-0.0262,,mg/L,56,-0.0003,-0.0004,-0.0002,-0.0001
FASE 2,0.0033,,mg/L,>100,0,0.0001,0.0001,-0.0001
FASE 3,0.0026,,mg/L,>100,0,-0.0001,0.0001,0
VSP NORTE,-0.0073,,mg/L,85.8,-0.0001,0,-0.0001,-0.0001
CELDA 8.1,-0.0154,,mg/L,40.5,-0.0002,-0.0001,-0.0002,-0.0002
CELDA 8.2,0.0198,,mg/L,43.8,0.0002,0.0003,0.0002,0.0001
CELDA 8.3,0.0238,,mg/L,57.6,0.0002,0.0002,0.0001,0.0004
PATRON,4.9164,,mg/L,0.2,0.0473,0.0473,0.0473,0.0472
BLANCO,0.0053,,mg/L,73.8,0.0001,0,0.0001,0
BLANCO REACTIVO,0,,mg/L,17.7,-0.0005,-0.0005,-0.0004,-0.0006
