PATRON,4.952,,mg/L,1,0.0454,0.0458,0.0449,0.0455
BLANCO,0.005,,mg/L,>100,0,0.0001,-0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,58.7,-0.0001,-0.0001,0,0
FASE 1,0.0371,,mg/L,11.4,0.0004,0.0003,0.0004,0.0003
FASE 2,0.0261,,mg/L,59.6,0.0002,0.0003,0.0003,0.0001
FASE 3,0.0278,,mg/L,32,0.0003,0.0002,0.0004,0.0002
VSP NORTE,0.021,,mg/L,22.7,0.0002,0.0002,0.0002,0.0002
CELDA 8.1,0.0352,,mg/L,9.6,0.0003,0.0004,0.0003,0.0003
CELDA 8.2,0.0128,,mg/L,53.6,0.0001,0.0002,0.0002,0
CELDA 8.3,0.3009,,mg/L,4.5,0.0028,0.0027,0.0028,0.003
PATRON,5.0431,,mg/L,1.5,0.0462,0.0455,0.0462,0.0469
BLANCO,0.0075,,mg/L,>100,0.0001,0.0002,0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,83.7,-0.0002,-0.0003,-0.0002,0
